cpd	dose	replicate_correlation_cellpainting	signature_strength_cellpainting	MAS	replicate_correlation_l1000	signature_strength_l1000	TAS	Metadata_broad_sample	broad_id	moa	median_replicate_score_cellpainting	median_replicate_score_l1000	pass_cellpainting_thresh	pass_l1000_thresh	pass_both	cell_painting_num_reproducible	l1000_num_reproducible	total_reproducible
agomelatine	0.04 uM	0.0313382975146403	280.2	0.10470212765308978	0.0329426878091965	154.33333333333334	0.07210077884016614	BRD-K84698278-001-03-4	BRD-K84698278	Melatonin receptor agonist|Serotonin receptor antagonist	0.031338297514640366	0.03294268780919653	FALSE	FALSE	FALSE	1	0	1
agp-103	0.04 uM	0.0061305070656691	310.6	0.04875651618919664	0.0404774995825209	174.33333333333334	0.08494300643820067	BRD-K91495480-001-02-2	BRD-K91495480	membrane permeability inhibitor	0.006130507065669161	0.040477499582520914	FALSE	FALSE	FALSE	0	0	0
alaproclate	0.04 uM	0.0378916239364136	278.8	0.11484226143095981	0.0715287862860056	138	0.10046401805518333	BRD-A14966924-003-07-7	BRD-A14966924	Serotonin receptor antagonist	0.03789162393641365	0.07152878628600567	FALSE	FALSE	FALSE	1	1	2
albendazole	0.04 uM	0.0441954920750558	335.6	0.13607668002610604	0.1904415272378058	307	0.24450097097512208	BRD-K79131256-001-17-9	BRD-K79131256	Tubulin inhibitor	0.044195492075055805	0.19044152723780583	FALSE	TRUE	FALSE	5	5	10
alectinib	0.04 uM	0.0847758062708397	394	0.204205679741872	0.1140779890216118	174.66666666666666	0.1427369843805834	BRD-K11267252-001-04-4	BRD-K11267252	ALK tyrosine kinase receptor inhibitor	0.08477580627083975	0.11407798902161187	TRUE	FALSE	FALSE	6	2	8
alisertib	0.04 uM	0.2509551379043029	418.4	0.3620575645169156	0.2150616548634348	140.5	0.17577221533960138	BRD-K75295174-001-05-0	BRD-K75295174	Aurora kinase inhibitor	0.2509551379043029	0.21506165486343481	TRUE	TRUE	TRUE	6	4	10
aliskiren	0.04 uM	0.0430629418961958	310.6	0.12922195749300935	0.1037656194135063	169.66666666666666	0.13417004883576888	BRD-K30020243-051-02-5	BRD-K30020243	Antihypertensive agent|Renin inhibitor|Peptidase inhibitor|Protease inhibitor	0.04306294189619584	0.10376561941350636	FALSE	FALSE	FALSE	0	0	0
alizapride	0.04 uM	0.0535621853605686	277	0.13609832195713306	0.1197968494622848	297	0.19073548394755005	BRD-A03061970-003-07-3	BRD-A03061970	Dopamine receptor antagonist	0.053562185360568615	0.11979684946228489	FALSE	FALSE	FALSE	0	0	0
allopurinol	0.04 uM	0.0552516531704446	307.2	0.14556835897108206	0.0662007473346589	208.66666666666666	0.11884709151992698	BRD-K86307448-001-17-5	BRD-K86307448	Xanthine oxidase inhibitor	0.05525165317044467	0.06620074733465896	FALSE	FALSE	FALSE	0	0	0
almitrine	0.04 uM	0.0820345554652694	349.8	0.18927447884424842	0.1416279717092324	221	0.1788962459576232	BRD-K82677201-001-01-6	BRD-K82677201	Neurotransmitter agonist	0.08203455546526942	0.14162797170923247	TRUE	FALSE	FALSE	6	1	7
almorexant	0.04 uM	0.0911606167166353	460	0.2288054079751328	-0.0252761943796116	301.6666666666667	0	BRD-K84810405-003-01-1	BRD-K84810405	Orexin receptor antagonist	0.09116061671663538	-0.025276194379611632	TRUE	FALSE	FALSE	1	1	2
altanserin	0.04 uM	0.0279808787955205	305.75	0.10334694661887059	0.0099490416375144	329	0.057852102339804486	BRD-K00610438-003-02-5	BRD-K00610438	Serotonin receptor antagonist	0.027980878795520563	0.009949041637514484	FALSE	FALSE	FALSE	3	0	3
altrenogest	0.04 uM	0.1904945618164327	310.8	0.27187266106743657	0.2368943431533657	163.66666666666666	0.19910769120101726	BRD-K14619660-001-01-5	BRD-K14619660	Progestogen hormone	0.1904945618164327	0.23689434315336577	TRUE	TRUE	TRUE	6	4	10
altretamine	0.04 uM	0.096581019361708	458.8	0.2352021779730907	0.1098841514219259	321	0.18991121756950083	BRD-K67043667-001-26-4	BRD-K67043667	DNA synthesis inhibitor	0.09658101936170808	0.10988415142192595	TRUE	FALSE	FALSE	3	0	3
alvespimycin	0.04 uM	0.6853667796800134	713.4	0.7812891972678507	0.3079981236955992	353.3333333333333	0.3335776257769641	BRD-K23499943-003-01-6	BRD-K23499943	HSP inhibitor	0.6853667796800134	0.3079981236955992	TRUE	TRUE	TRUE	6	6	12
alvimopan	0.04 uM	0.4829711769265974	664.8	0.6331255705157952	0.0695149483720589	329	0.15292117412348125	BRD-K07857022-002-01-1	BRD-K07857022	Opioid receptor antagonist	0.4829711769265974	0.06951494837205895	TRUE	FALSE	FALSE	5	0	5
alvocidib	0.04 uM	0.1535908706697675	473	0.30115980931237935	0.4178995639969844	349.6666666666667	0.38653929334661263	BRD-K87909389-003-03-4	BRD-K87909389	CDK inhibitor	0.15359087066976754	0.4178995639969844	TRUE	TRUE	TRUE	6	6	12
am-24	0.04 uM	0.0494150391810735	311.4	0.13860299604659163	0.0398032494761366	310	0.11232351454543613	BRD-K59013864-001-01-1	BRD-K59013864	lipoxygenase inhibitor	0.04941503918107353	0.03980324947613665	FALSE	FALSE	FALSE	0	0	0
amantadine	0.04 uM	0.1066015205432112	290.2	0.19652334415039552	0.0135598604385993	252.33333333333334	0.05914873962122701	BRD-K70330367-003-07-9	BRD-K70330367	Glutamate receptor antagonist	0.10660152054321126	0.013559860438599398	TRUE	FALSE	FALSE	3	0	3
ambrisentan	0.04 uM	0.0149825343009517	163	0.05521666653728335	0.0216914441998599	203.33333333333334	0.06715511493653005	BRD-K41185545-001-02-3	BRD-K41185545	Endothelin receptor antagonist	0.01498253430095174	0.021691444199859904	FALSE	FALSE	FALSE	1	0	1
ambroxol	0.04 uM	0.1035147034100142	431.4	0.2361156825465425	0.0151724719274394	156.5	0.04927378394125869	BRD-K56558538-003-11-9	BRD-K56558538	Sodium channel blocker	0.10351470341001429	0.015172471927439424	TRUE	FALSE	FALSE	2	0	2
amd11070	0.04 uM	0.0328039685430618	225.5	0.09609929650933226	0.0727859344687202	161	0.10946297358634087	BRD-K42948882-305-01-1	BRD-K42948882	CC chemokine receptor antagonist	0.03280396854306182	0.0727859344687202	FALSE	FALSE	FALSE	2	0	2
amg-208	0.04 uM	0.0346046400851803	300	0.11384436462884508	-0.0237005075033204	215	0	BRD-K32285926-001-02-1	BRD-K32285926	tyrosine kinase inhibitor	0.034604640085180306	-0.023700507503320454	FALSE	FALSE	FALSE	1	0	1
amg-232	0.04 uM	0.0487657494839679	333.4	0.14247018602171577	0.0035349403741754	235	0.029144428938838046	BRD-K64925568-001-01-8	BRD-K64925568	MDM inhibitor	0.04876574948396798	0.0035349403741754123	FALSE	FALSE	FALSE	5	3	8
amg-517	0.04 uM	0.1051759529079922	449.4	0.24291733266263588	0.1351275239143914	228	0.17748837184320376	BRD-K34185671-001-02-8	BRD-K34185671	TRPV antagonist	0.1051759529079922	0.13512752391439142	TRUE	FALSE	FALSE	4	2	6
amikacin	0.04 uM	0.0405081864626822	348.8	0.13281385431443934	0.1029100716231774	246	0.16088926452364288	BRD-A30051119-002-01-8	BRD-A30051119	Bacterial 30S ribosomal subunit inhibitor	0.04050818646268224	0.10291007162317742	FALSE	FALSE	FALSE	0	1	1
amiloride	0.04 uM	0.0184782776205553	283.2	0.08082786554070781	0.0221054372638203	289.6666666666667	0.080915065213766	BRD-K97181089-003-24-7	BRD-K97181089	Sodium channel blocker	0.01847827762055535	0.022105437263820357	FALSE	FALSE	FALSE	0	0	0
aminocaproic-acid	0.04 uM	0.0196274762531872	299	0.08559562480580621	0.0638012985728613	227.66666666666666	0.12186950753220939	BRD-K64931368-003-01-4	BRD-K64931368	Plasminogen activator inhibitor	0.019627476253187257	0.06380129857286138	FALSE	FALSE	FALSE	0	0	0
aminoglutethimide	0.04 uM	0.0771653030345484	370.6	0.18895025504653826	0.0423294502674077	171.66666666666666	0.08619754045688473	BRD-A25234499-001-18-3	BRD-A25234499	Glucocorticoid receptor antagonist	0.07716530303454847	0.04232945026740771	FALSE	FALSE	FALSE	0	2	2
aminoguanidine	0.04 uM	0.0756159811146291	437	0.2031099766274644	0.053247975726431	178	0.09844465127848363	BRD-K25114078-003-08-1	BRD-K25114078	Nitric oxide synthase inhibitor	0.07561598111462917	0.05324797572643107	FALSE	FALSE	FALSE	0	0	0
aminolevulinic-acid	0.04 uM	0.0417063497622983	343.4	0.133716493035935	-0.0485318070015965	175	0	BRD-K57631554-003-06-2	BRD-K57631554	Oxidative stress inducer	0.041706349762298374	-0.04853180700159658	FALSE	FALSE	FALSE	0	0	0
aminosalicylic-acid	0.04 uM	0.0490371683151671	279.2	0.13073869352457473	0.0476031225605188	283.6666666666667	0.11750394458708487	BRD-K80267133-001-17-7	BRD-K80267133	Cyclooxygenase inhibitor	0.049037168315167134	0.047603122560518844	FALSE	FALSE	FALSE	0	1	1
amiodarone	0.04 uM	0.0313364762251674	290.8	0.10666109118316235	0.0799328807514196	205	0.129440516038337	BRD-K17561142-003-32-5	BRD-K17561142	Potassium channel blocker	0.031336476225167414	0.07993288075141962	FALSE	FALSE	FALSE	3	1	4
amiprilose	0.04 uM	0.0537947733662099	345.4	0.15230527659691256	0.0598861946290709	231.33333333333334	0.11901810719670702	BRD-K97643133-003-09-3	BRD-K97643133	CD antagonist	0.05379477336620994	0.059886194629070987	FALSE	FALSE	FALSE	1	0	1
amitifadine	0.04 uM	0.0246262036855427	283	0.0932772413243144	-0.020693470261202	185.66666666666666	0	BRD-A68942014-003-01-7	BRD-A68942014	Serotonin transporter (SERT) inhibitor	0.0246262036855427	-0.020693470261202013	FALSE	FALSE	FALSE	0	0	0
amlexanox	0.04 uM	0.0027302530191375	319.6	0.033005671682173686	0.0896262396329215	211.66666666666666	0.13927539397554523	BRD-K29530284-001-06-2	BRD-K29530284	Histamine receptor modulator	0.0027302530191375494	0.08962623963292152	FALSE	FALSE	FALSE	0	0	0
amlodipine	0.04 uM	0.0283395327225008	284.4	0.10031015015973059	0.1309303597903301	234.66666666666666	0.17724600507888885	BRD-A22032524-074-06-5	BRD-A22032524	Calcium channel blocker	0.028339532722500865	0.1309303597903301	FALSE	FALSE	FALSE	1	3	4
ammonium-glycyrrhizinate	0.04 uM	0.1247885786470154	339.8	0.23008210829966824	0.1382060498484927	143.33333333333334	0.1423205784370041	BRD-K15318383-201-01-5	BRD-K15318383	Thrombin inhibitor	0.12478857864701542	0.13820604984849272	TRUE	FALSE	FALSE	2	1	3
amonafide	0.04 uM	0.0312522299121111	285.2	0.10548701614629308	0.0496291871216918	194	0.09922018181888195	BRD-K56334280-001-05-1	BRD-K56334280	Topoisomerase inhibitor	0.03125222991211111	0.04962918712169182	FALSE	FALSE	FALSE	3	2	5
amoxapine	0.04 uM	0.1055946276630521	287.5	0.19468100433683136	0.0203223776544169	208	0.06574299710868864	BRD-K02265150-001-26-5	BRD-K02265150	Norepinephrine reputake inhibitor	0.1055946276630521	0.020322377654416943	TRUE	FALSE	FALSE	2	0	2
ampalex	0.04 uM	0.0351223883175955	463.2	0.14251482288681314	0.1020554770949093	277.3333333333333	0.17011780366672813	BRD-K24771047-001-01-6	BRD-K24771047	Glutamate receptor agonist	0.035122388317595524	0.10205547709490932	FALSE	FALSE	FALSE	1	1	2
amrinone	0.04 uM	0.0244644007957634	296.6	0.09517800706435994	0.0052693491753641	229.66666666666666	0.035176938971251306	BRD-K45924332-001-16-8	BRD-K45924332	Phosphodiesterase inhibitor	0.0244644007957634	0.0052693491753641	FALSE	FALSE	FALSE	0	0	0
amsacrine	0.04 uM	0.4693892259052742	594.6	0.5902863666567009	0.3659052854636802	278.3333333333333	0.3226989292895352	BRD-K68346641-001-02-2	BRD-K68346641	Topoisomerase inhibitor	0.46938922590527427	0.3659052854636802	TRUE	TRUE	TRUE	6	6	12
amtolmetin-guacil	0.04 uM	0.0205036799387299	268.2	0.08285696774007813	0.0712975318446985	188	0.11707030374619473	BRD-K70924353-001-01-2	BRD-K70924353	Cyclooxygenase inhibitor	0.020503679938729955	0.07129753184469852	FALSE	FALSE	FALSE	0	1	1
amuvatinib	0.04 uM	0.0614038522607339	314.2	0.1551974714886092	0.0254734569310705	190.66666666666666	0.07047123825207911	BRD-K66538826-001-07-2	BRD-K66538826	FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor	0.06140385226073393	0.0254734569310705	FALSE	FALSE	FALSE	5	2	7
anamorelin	0.04 uM	0.0561327019529827	358.5	0.15850256538503824	0.0968658743599797	276	0.16533717585957872	BRD-K01174345-001-01-9	BRD-K01174345	Growth hormone secretagogue receptor agonist	0.056132701952982714	0.09686587435997976	FALSE	FALSE	FALSE	1	0	1
anandamide	0.04 uM	0.0021368395490674	179	0.02185225269666567	0.182501256138796	194.66666666666666	0.1905940320851667	BRD-K42352790-001-05-3	BRD-K42352790	Cannabinoid receptor agonist	0.0021368395490674063	0.18250125613879603	FALSE	TRUE	FALSE	1	2	3
andrographolide	0.04 uM	0.1355980834430777	377.6	0.25282878078778803	0.0935441983838471	293.3333333333333	0.1675018893948576	BRD-A63236097-001-01-3	BRD-A63236097	Tumor necrosis factor production inhibitor	0.1355980834430777	0.09354419838384712	TRUE	FALSE	FALSE	4	1	5
anecortave-acetate	0.04 uM	0.0778938188237272	306.4	0.17261543239268143	-0.0886176367756088	238.33333333333334	0	BRD-A53566267-001-01-9	BRD-A53566267	Corticosteroid agonist|Angiogenesis inhibitor	0.0778938188237272	-0.0886176367756088	TRUE	FALSE	FALSE	3	1	4
anidulafungin	0.04 uM	0.0172873761289659	312.2	0.08208517566679523	0.1068757884646083	224.66666666666666	0.15668937901018196	BRD-A75305484-001-01-3	BRD-A75305484	Fungal 1,3-beta-D-glucan synthase inhibitor	0.017287376128965977	0.10687578846460839	FALSE	FALSE	FALSE	1	0	1
aniracetam	0.04 uM	0.0125926989641999	344.2	0.07356116280691276	0.0465627785476572	205	0.09879317596809359	BRD-K88611939-001-22-4	BRD-K88611939	Glutamate receptor agonist	0.012592698964199987	0.04656277854765724	FALSE	FALSE	FALSE	0	0	0
anisodamine	0.04 uM	0.0479259715878842	337.8	0.14216707479771268	-0.0021974615858736	251.66666666666666	0	BRD-A29623586-001-01-3	BRD-A29623586	Lipid peroxidase inhibitor	0.047925971587884225	-0.002197461585873684	FALSE	FALSE	FALSE	2	1	3
ap26113	0.04 uM	0.1002618453865336	350	0.20930789548585488	-0.0576488781618221	162.5	0	BRD-K56032964-001-02-1	BRD-K56032964	ALK tyrosine kinase receptor inhibitor	0.10026184538653365	-0.05764887816182217	TRUE	FALSE	FALSE	6	3	9
apafant	0.04 uM	-0.0056968416972549	313.6	0	0.1063209165972901	158	0.13105948953786678	BRD-K28115081-001-02-7	BRD-K28115081	Platelet activating factor receptor antagonist	-0.005696841697254989	0.10632091659729011	FALSE	FALSE	FALSE	0	2	2
apd668	0.04 uM	0.0814683796127658	365.2	0.19272749009010637	-0.0325733963200308	245	0	BRD-K10859802-001-01-0	BRD-K10859802	Glucose-Dependent Insulinotropic Receptor (GDIR, GPR119) Agonists	0.08146837961276585	-0.03257339632003087	TRUE	FALSE	FALSE	3	1	4
aphidicolin	0.04 uM	0.2473790126743067	524.2	0.402358959313279	0.0037547041402702	146.66666666666666	0.02372925723337353	BRD-K85140930-001-12-7	BRD-K85140930	RNA synthesis inhibitor	0.24737901267430673	0.003754704140270257	TRUE	FALSE	FALSE	6	4	10
api-001	0.04 uM	0.0270704325328999	331.2	0.10579776750531729	0.1563988229801259	335.6666666666667	0.2316868690643901	BRD-K26325692-003-01-3	BRD-K26325692	sigma receptor antagonist	0.02707043253289996	0.1563988229801259	FALSE	TRUE	FALSE	0	2	2
apixaban	0.04 uM	0.0849848342626579	348.6	0.19231720969149843	0.1057340579572301	178	0.1387228567985488	BRD-K67121414-001-03-3	BRD-K67121414	Coagulation factor inhibitor	0.08498483426265796	0.10573405795723018	TRUE	FALSE	FALSE	4	2	6
apocynin	0.04 uM	0.2903727572454631	623.2	0.47530830038901317	0.1191753047965016	358.3333333333333	0.20896199843053823	BRD-K64990520-001-08-4	BRD-K64990520	NADPH oxidase inhibitor	0.29037275724546313	0.11917530479650168	TRUE	FALSE	FALSE	4	1	5
apremilast	0.04 uM	0.0119822751174498	288.6	0.0657054734179252	-0.0043987937518623	190.33333333333334	0	BRD-K93208532-001-02-5	BRD-K93208532	Phosphodiesterase inhibitor	0.011982275117449823	-0.004398793751862381	FALSE	FALSE	FALSE	0	0	0
aprepitant	0.04 uM	0.0466326692631716	291.4	0.1302487767669955	0.0543271581945996	264.6666666666667	0.1212519384823322	BRD-K65170927-001-01-6	BRD-K65170927	Tachykinin antagonist	0.04663266926317166	0.05432715819459961	FALSE	FALSE	FALSE	1	0	1
arbutin	0.04 uM	0.0418748073636134	320.2	0.1293810933372602	0.1340513074781736	259.6666666666667	0.188657554793711	BRD-K08037784-001-12-6	BRD-K08037784	Melanin inhibitor	0.04187480736361344	0.13405130747817368	FALSE	FALSE	FALSE	0	1	1
argatroban	0.04 uM	0.0504536528528865	383	0.15532073473950406	0.0630567204417838	157	0.10061114431964707	BRD-A10012892-001-01-9	BRD-A10012892	Thrombin inhibitor	0.05045365285288651	0.06305672044178388	FALSE	FALSE	FALSE	0	0	0
arglabin	0.04 uM	0.0437304911877609	294	0.12669211457952442	0.0580348965993145	157.33333333333334	0.0966241200968171	BRD-K62734952-001-01-0	BRD-K62734952	Farnesyltransferase inhibitor	0.043730491187760935	0.05803489659931452	FALSE	FALSE	FALSE	1	1	2
aripiprazole	0.04 uM	0.1437346357888051	282.6	0.22519074470993836	-0.0259654440068507	275	0	BRD-K70358946-001-15-7	BRD-K70358946	Serotonin receptor agonist|Serotonin receptor antagonist	0.14373463578880513	-0.025965444006850764	TRUE	FALSE	FALSE	5	1	6
arofylline	0.04 uM	0.0122383881121167	281.6	0.0655937073765908	-0.0164218935767242	209	0	BRD-K33852358-001-09-9	BRD-K33852358	Phosphodiesterase inhibitor	0.012238388112116711	-0.016421893576724206	FALSE	FALSE	FALSE	0	0	0
arry-334543	0.04 uM	0.0554920984056712	324.6	0.14995935838300586	0.0737282795001595	209.66666666666666	0.12572230005025015	BRD-K46386702-001-02-1	BRD-K46386702	EGFR inhibitor	0.055492098405671215	0.07372827950015953	FALSE	FALSE	FALSE	5	1	6
artesunate	0.04 uM	0.0654130824623833	302.4	0.15714730693106477	0.0770447075634303	285.3333333333333	0.14992644148926293	BRD-K17944737-001-02-1	BRD-K17944737	DNA synthesis inhibitor	0.06541308246238337	0.07704470756343036	FALSE	FALSE	FALSE	4	2	6
asa-404	0.04 uM	0.0197231990249096	315.6	0.08815377561473428	-0.0308723016060773	210.33333333333334	0	BRD-K27938825-001-02-4	BRD-K27938825	angiogenesis inhibitor	0.019723199024909637	-0.030872301606077342	FALSE	FALSE	FALSE	3	1	4
asc-j9	0.04 uM	0.1099070208374195	375.2	0.22689654079000776	0.0183810693476369	179.33333333333334	0.05805591441631598	BRD-K30331124-001-01-7	BRD-K30331124	androgen receptor enhancer	0.10990702083741957	0.018381069347636943	TRUE	FALSE	FALSE	5	1	6
asenapine	0.04 uM	0.0068529168651405	315	0.05191307452382229	-0.0532531810673896	255	0	BRD-K95260951-050-03-1	BRD-K95260951	Dopamine receptor antagonist|Serotonin receptor antagonist	0.00685291686514052	-0.05325318106738969	FALSE	FALSE	FALSE	3	0	3
aspirin	0.04 uM	0.0462443726825258	364.2	0.14500506052978224	0.1763573805747071	224	0.20097933347329144	BRD-K11433652-001-17-0	BRD-K11433652	Cyclooxygenase inhibitor	0.046244372682525896	0.17635738057470712	FALSE	TRUE	FALSE	1	1	2
at13387	0.04 uM	0.5595164943446627	489.6	0.5848047527084963	0.0219046843703636	244.66666666666666	0.0740263736598056	BRD-K58435339-001-03-0	BRD-K58435339	HSP antagonist	0.5595164943446627	0.02190468437036361	TRUE	FALSE	FALSE	6	4	10
ataluren	0.04 uM	0.069547911588071	295.2	0.16009728433185602	-0.011576920973729	159.33333333333334	0	BRD-K94830329-001-03-0	BRD-K94830329	CFTR channel agonist|Dystrophin stimulant	0.06954791158807103	-0.01157692097372901	FALSE	FALSE	FALSE	0	0	0
atenolol	0.04 uM	0.0300185748176375	304.2	0.10677224678516518	0.0232394694243872	122	0.053842298598588724	BRD-A20239487-001-24-9	BRD-A20239487	Adrenergic receptor antagonist	0.030018574817637554	0.023239469424387267	FALSE	FALSE	FALSE	0	0	0
atipamezole	0.04 uM	0.0462993966394874	131.5	0.08718349683263332	0.0237217127886957	177.66666666666666	0.06564574349374237	BRD-K39252998-003-01-5	BRD-K39252998	Adrenergic receptor antagonist	0.04629939663948742	0.023721712788695754	FALSE	FALSE	FALSE	1	0	1
atn-161	0.04 uM	0.0346219540101058	290	0.11195887567031768	0.1848824084650003	231.66666666666666	0.20927152667206347	BRD-K00521308-019-01-9	BRD-K00521308	integrin antagonist	0.03462195401010582	0.18488240846500034	FALSE	TRUE	FALSE	0	1	1
atomoxetine	0.04 uM	0.0460783434671747	288.4	0.12880413304337388	0.0641381985220369	185.33333333333334	0.11024673075521493	BRD-K20141153-003-13-7	BRD-K20141153	Norepinephrine transporter inhibitor	0.046078343467174765	0.06413819852203695	FALSE	FALSE	FALSE	1	0	1
atorvastatin	0.04 uM	0.0193793138875657	271.6	0.08106209493828682	0.170969690333952	178	0.1764006318109899	BRD-K69726342-238-02-4	BRD-K69726342	HMGCR inhibitor	0.01937931388756573	0.17096969033395207	FALSE	TRUE	FALSE	2	3	5
atracurium	0.04 uM	0.0775045065239523	354.4	0.18517999851576303	-0.0394871064254819	249.66666666666666	0	BRD-K17498618-344-02-6	BRD-K17498618	Acetylcholine receptor antagonist	0.0775045065239523	-0.039487106425481984	FALSE	FALSE	FALSE	2	0	2
atrasentan	0.04 uM	0.0972381429385338	397.2	0.2195870326040957	-4.702167243116e-4	229.33333333333334	0	BRD-K16295392-003-01-3	BRD-K16295392	Endothelin receptor antagonist	0.0972381429385338	-4.702167243116333e-4	TRUE	FALSE	FALSE	3	0	3
av-608	0.04 uM	0.0522033049398974	354	0.1518918152221845	0.11038163548829211	265.6666666666667	0.17315997651199178	BRD-K96615647-001-01-2	BRD-K96615647	tachykinin antagonist	0.052203304939897444	0.11038163548829212	FALSE	FALSE	FALSE	1	1	2
avagacestat	0.04 uM	0.0175586081612448	315.8	0.08320220737763359	-0.0159903512481188	177	0	BRD-K83720053-001-03-8	BRD-K83720053	Gamma secretase inhibitor	0.01755860816124483	-0.015990351248118876	FALSE	FALSE	FALSE	5	1	6
avanafil	0.04 uM	0.0094657784378006	382.8	0.06725860786600103	0.106941230121213	230.66666666666666	0.15881648514005864	BRD-K65781196-001-03-0	BRD-K65781196	Phosphodiesterase inhibitor	0.00946577843780063	0.10694123012121304	FALSE	FALSE	FALSE	1	0	1
avasimibe	0.04 uM	0.0390739326776691	309.6	0.12289317934428362	0.1717969892195431	306.3333333333333	0.2319719510145974	BRD-K67901620-001-02-0	BRD-K67901620	ACAT inhibitor	0.03907393267766912	0.1717969892195431	FALSE	TRUE	FALSE	4	3	7
