compound	no_of_compounds	well	dose_recode	median_score	p_value
gsk2636771	5	K18	1	0.0532276986070648	0.003
guanabenz	5	E06	1	0.0635420719389269	0.001
guanadrel	5	J24	1	0.1533007815884948	0.0
guanethidine	5	D12	1	0.0032181502055809	0.52
gw842166	5	B12	1	0.0692746767343187	0.001
halcinonide	5	C06	1	0.4156166860589744	0.0
haloperidol	5	N12	1	0.1624465575447732	0.0
hc-030031	5	G12	1	0.0225649827340081	0.178
hesperidin	5	F18	1	0.0754649396237537	0.0
hexachlorophene	5	M24	1	0.3246172454304683	0.13
histamine	4	H18	1	0.0356173939008381	0.062
homochlorcyclizine	5	J06	1	0.0253832222870522	0.173
homoharringtonine	5	L12	1	0.525280207836641	0.0
honokiol	5	A24	1	0.1402397907347889	0.0
hydrocortisone	5	E24	1	0.3808353110529726	0.0
hydroxyurea	5	C18	1	0.0087891119215465	0.732
hymecromone	5	E18	1	0.0130089301061238	0.511
hypericin	5	M18	1	0.0677514946929169	0.002
i-bet-762	5	A24	1	0.0994214931430771	0.004
ib-meca	5	B12	1	0.0156980696996316	0.401
ibrutinib	5	G24	1	0.1140851170730309	0.0
ibudilast	5	E12	1	0.0630835523218543	0.001
ibuprofen	5	L18	1	0.0571557823636539	0.008
ibutamoren	5	C06	1	0.0271017467673625	0.103
ici-162846	5	M18	1	0.0552277940679104	0.005
ici-185,282	5	J06	1	0.0212345943516559	0.256
ici-192605	5	K24	1	0.183920658010386	0.014
idalopirdine	5	N24	1	0.0491803600548812	0.16
idelalisib	5	I06	1	0.036870027771297	0.036
idoxuridin	5	M18	1	0.0827924702859245	0.002
ifosfamide	5	P06	1	0.0328690097373418	0.223
iguratimod	5	O24	1	0.1708604858919654	0.0
ilomastat	5	D06	1	0.0218294526479311	0.151
imatinib	5	A24	1	0.0667213352099269	0.085
imexon	5	N12	1	0.0165302167934936	0.257
imiloxan	5	M06	1	0.0849987930302078	0.003
imipramine	2	E06	1	0.0348443195487274	0.266
imiquimod	5	E12	1	0.0615867163862442	0.001
indacaterol	5	E18	1	0.017707152629376	0.405
indapamide	5	G06	1	0.009922081457424	0.463
indibulin	5	G24	1	0.099828785004517	0.0
indinavir	5	H12	1	0.0670286389962938	0.0
indiplon	5	I06	1	0.0335529374305776	0.059
indirubin	5	M12	1	0.1811228163778211	0.0
indobufen	5	E06	1	0.0342838369939003	0.059
indole	4	H24	1	0.0799854481951232	0.021
indoprofen	2	O18	1	0.0230818347479082	0.432
indoramin	5	I24	1	0.0947350652596994	0.0
ingenol-mebutate	5	D24	1	0.6405647502414478	0.0
iniparib	5	P06	1	0.0708165461388093	0.004
inosine	5	J24	1	0.0597389723583569	0.04
inositol	5	P06	1	0.0480581278002671	0.058
iowh032	5	L24	1	0.2833185335922209	0.0
ipratropium	5	L18	1	0.0802434292806008	0.001
ipriflavone	5	E18	1	0.0450615582813066	0.036
irinotecan	5	C18	1	0.0735094379859169	0.001
isbufylline	5	I24	1	0.0971438796700406	0.0
isoconazole	5	E06	1	0.0537854106856069	0.004
isofloxythepin	5	P12	1	0.066425525580849	0.018
isosorbide	5	F06	1	0.0309199109183389	0.062
isradipine	5	D06	1	0.0645387713900098	0.0
istaroxime	5	K18	1	0.0211674914118511	0.218
itopride	5	M12	1	0.0234625808766202	0.133
ivabradine	5	B24	1	0.0656072132700039	0.157
ivacaftor	5	F24	1	0.1127474439025066	0.0
ivermectin	5	J24	1	0.1372167245036278	0.0
ixabepilone	5	B12	1	0.0379800448431049	0.053
josamycin	5	D06	1	0.0343872724377789	0.036
kakonein	5	O24	1	0.2080510664838413	0.0
kbg	4	B24	1	0.0415372106310961	0.522
kd-023	5	L24	1	0.0616230276107712	0.062
kd025	5	C18	1	0.0337742806286584	0.199
ketoconazole	5	L24	1	0.0950794659855946	0.004
ketoprofen	5	O18	1	0.044779453400472	0.039
ketorolac	2	H12	1	0.0134646988318683	0.419
ketotifen	5	C18	1	0.0537619578307023	0.023
kpt-330	5	E18	1	0.0648975909611824	0.003
kw-2449	5	K24	1	0.1072118502455922	0.059
kw-2478	2	J06	1	-0.038008780109239	0.886
kx2-391	5	F24	1	0.3065084192311594	0.0
l-citrulline	5	B24	1	0.0880849145518215	0.032
l-ergothioneine	5	P06	1	0.0686941481995299	0.004
l-name	5	G06	1	0.0821428323155808	0.0
labetalol	5	N18	1	0.0474471630488689	0.024
lacitol	5	K18	1	0.0315049595769698	0.085
lacosamide	5	C06	1	0.0154108021423564	0.284
lafutidine	5	P24	1	0.6641635596733859	0.003
lamivudine	4	N12	1	0.0382222566045964	0.056
lamotrigine	5	E12	1	0.0256491162640898	0.165
lapatinib	5	D12	1	0.0335594524204335	0.03
lasalocid	5	P06	1	0.0949178119585483	0.0
latanoprost	5	N06	1	0.0160945242378864	0.386
lcl-161	5	D06	1	0.1582019243409258	0.0
ledipasvir	5	E24	1	0.0871483797700789	0.027
leflunomide	5	M24	1	0.3229308032049166	0.132
lenalidomide	5	N06	1	0.0371880607885024	0.063
lenvatinib	2	G06	1	-0.0143139142432471	0.722
lerisetron	5	E18	1	0.040566602360952	0.063
lersivirine	4	P12	1	0.0674433908375409	0.051
lestaurtinib	5	G06	1	0.2020642452045008	0.0
letermovir	5	L12	1	0.0118583499930901	0.35
levalbuterol	5	L12	1	0.0415196602395442	0.013
levamisole	5	O24	1	0.0547787193327791	0.202
levcromakalim	5	G06	1	0.0259271687785275	0.126
levetiracetam	5	P12	1	0.1144944425205807	0.0
levobunolol	5	C18	1	0.1105390245773262	0.0
levocabastine	5	H24	1	0.0812592740240222	0.003
levocetirizine	5	O24	1	0.0492687389641225	0.263
levofloxacin	5	H24	1	0.0818737253359897	0.003
levomequitazine	5	N06	1	0.1104986796688708	0.0
levonorgestrel	5	G06	1	0.1075763760642488	0.0
levosimendan	4	N18	1	0.0560040103959106	0.018
levothyroxine	5	H06	1	0.0032586086658241	0.597
lgx818	5	A24	1	0.4409361462509596	0.0
licochalcone-a	5	D12	1	0.0621780879819433	0.0
lidamidine	5	D24	1	0.0438242113875444	0.327
lidocaine	5	F18	1	0.0248626516287886	0.183
lidoflazine	5	H06	1	0.0715911003609759	0.0
linezolid	5	M24	1	0.5736158869640956	0.001
linifanib	5	N18	1	0.0412244444949678	0.051
linopirdine	5	K18	1	0.0393616043700697	0.029
linsidomine	5	P12	1	0.0246331522205198	0.606
linsitinib	5	F18	1	0.0657044621998058	0.0
liranaftate	5	N24	1	0.0963835702906389	0.0
lisinopril	5	A18	1	0.1146237596607756	0.005
lisofylline	5	E18	1	0.0388948476469819	0.07
lobenzarit	5	B18	1	0.026024409980176	0.232
lodoxamide	5	K18	1	0.0386048497207696	0.033
lofexidine	4	M12	1	0.0032847218211868	0.608
lomeguatrib	5	H12	1	0.0344913668942693	0.033
lomerizine	5	F18	1	0.0438738972275932	0.016
lomitapide	5	C18	1	0.0663146525774952	0.004
lonafarnib	5	P18	1	0.1135962774156941	0.0
lonidamine	5	N12	1	0.0135334003234203	0.328
loperamide	5	O18	1	0.0485635404519749	0.025
lopinavir	5	P12	1	0.0417242828143526	0.254
loratadine	5	G12	1	0.0584539111877962	0.003
lorazepam	5	B12	1	0.0979984611570078	0.0
lorcaserin	5	K18	1	0.0434951197937358	0.021
lorglumide	5	F18	1	0.024887999371371	0.183
losmapimod	5	D06	1	0.0518336139704965	0.002
loxoprofen	2	N12	1	-0.0409463626428917	0.873
lucitanib	5	B18	1	0.0168230541604576	0.428
luliconazole	5	L12	1	0.0153784523964945	0.269
lupanine	5	D06	1	-0.0207833845585692	0.958
lurasidone	5	A18	1	0.0486124160787074	0.083
lx1031	5	D24	1	0.0928158273149431	0.006
ly215490	5	P12	1	0.0819733363877762	0.002
ly2228820	5	G06	1	0.1934903731146268	0.0
ly2334737	5	D24	1	0.1076477567849134	0.001
ly2784544	5	M24	1	0.1810835574980699	0.621
ly2811376	5	F18	1	0.0191544539025299	0.296
ly2874455	5	J12	1	0.3618312889287807	0.0
ly2886721	5	N18	1	0.0919333965499775	0.0
macitentan	5	P06	1	0.0938687590194978	0.0
malotilate	5	P18	1	0.0673479794586803	0.006
manumycin-a	5	M12	1	0.0365074471240229	0.032
maprotiline	5	N24	1	0.0728202196449153	0.014
maraviroc	5	C06	1	0.0257896608808396	0.118
maribavir	5	G12	1	0.0668448022386268	0.0
marimastat	5	F18	1	0.0310654084403285	0.101
masitinib	5	N12	1	0.0215958520625675	0.172
masoprocol	5	G06	1	-0.0118062870104207	0.899
maxacalcitol	5	D06	1	0.097962493880163	0.0
mazindol	5	D18	1	0.0121383912262377	0.514
mbx-2982	5	L12	1	0.0037959972965135	0.537
mcpp	5	G12	1	0.0089575685366993	0.473
mebendazole	5	I06	1	0.0658352592180486	0.001
mecamylamine	5	E06	1	0.0256630256736518	0.15
meclofenamic-acid	5	P06	1	0.066401617236018	0.007
meclozine	5	E06	1	0.0027746292843711	0.649
medroxyprogesterone-acetate	5	P12	1	0.3471535561147719	0.0
medrysone	5	F06	1	0.3348942578493695	0.0
meglitinide	5	B24	1	0.1213522979593195	0.004
meisoindigo	5	K06	1	0.2764268446959588	0.0
mek162	5	E18	1	0.248283614754067	0.0
melatonin	5	J12	1	0.0340836467897856	0.024
meloxicam	5	C06	1	0.0249383231107486	0.129
melperone	5	C18	1	0.0145028851607432	0.595
menadione	5	M12	1	0.0594869936588791	0.001
mepacrine	5	L06	1	0.0239583905597404	0.173
mepazine	5	H06	1	0.021671046737578	0.192
mephentermine	5	O12	1	0.0241463230464216	0.148
mepivacaine	4	P06	1	0.0918270656710781	0.001
mepyramine	5	I18	1	0.0231619721323923	0.301
merbarone	5	I24	1	0.0647176275099802	0.021
mericitabine	5	G12	1	0.0075286833914755	0.509
merimepodib	5	H12	1	0.0625130859255876	0.0
mestranol	5	K24	1	0.221580873201535	0.006
mesulergine	5	C12	1	0.0295664852295816	0.116
metamizole	5	J12	1	0.0335144180663815	0.025
metatinib	5	P18	1	0.0573960610385274	0.023
metenkephalin	5	N12	1	0.0230152281240104	0.15
metergoline	5	I24	1	0.0718421393097664	0.009
metformin	5	P18	1	0.0383671101459295	0.148
methazolamide	5	G24	1	0.2051886819754344	0.0
methimazole	5	J24	1	0.0839206810932649	0.002
methiopril	5	K18	1	0.0268337829381237	0.136
methocarbamol	5	C06	1	0.026301525924661	0.11
methoxsalen	5	E24	1	0.0544968930499932	0.225
methyldopa	5	M24	1	0.4306741301716691	0.015
methylnaltrexone	5	J06	1	0.0267117860837435	0.151
methylprednisolone	5	H06	1	0.5365302584251346	0.0
metixene	5	I06	1	0.0266018137590972	0.127
metoclopramide	5	I24	1	0.0414569241980015	0.236
metolazone	5	M18	1	0.1088233564088435	0.0
metoprolol	5	A18	1	0.0160033399285461	0.532
mf-101	5	H06	1	0.0311238561706958	0.075
mianserin	5	C12	1	0.0422992644905288	0.029
mibampator	2	N06	1	0.0384058909477273	0.255
mibefradil	5	I12	1	0.0098474540441394	0.329
miconazole	5	E24	1	0.1280435919252152	0.005
midodrine	5	O12	1	0.0499847030836314	0.008
midostaurin	5	I06	1	0.1026039974258263	0.0
mifobate	5	N18	1	0.0667516105865145	0.003
miglitol	5	E18	1	0.0389110401072485	0.07
milacemide	5	G24	1	0.0870534086585406	0.002
milnacipran	5	O12	1	0.0492079802492642	0.011
milrinone	5	O18	1	0.0672830984692754	0.003
minaprine	4	K24	1	0.0637423328947899	0.259
minoxidil	5	L12	1	0.0321031323726625	0.048
mirodenafil	5	G24	1	0.0446096447187371	0.275
mirtazapine	5	I18	1	0.039150215875207	0.063
mitomycin-c	5	I12	1	0.4141438569047391	0.0
mk-0752	5	B18	1	0.0492812092288995	0.021
mk-0773	2	E18	1	0.0217227725393302	0.43
mk-0812	5	I24	1	0.1808705393316333	0.0
mk-0893	5	G06	1	0.0407372608546883	0.027
mk-2461	5	D24	1	0.0937327278704685	0.006
mk-3207	5	N24	1	0.0617143081810216	0.052
mk-8033	5	J12	1	0.0378659786852758	0.016
mk-8245	5	N12	1	0.0285589638711289	0.093
mln0128	5	L06	1	0.5788672363929026	0.0
mln2480	2	N18	1	-0.0322130757935176	0.847
mln9708	5	N12	1	0.4368463290486111	0.0
moclobemide	5	M12	1	0.0426029533262605	0.016
molindone	5	P12	1	0.124939392245655	0.0
molsidomine	5	P06	1	0.1144275759533313	0.0
moxidectin	5	N18	1	0.055055656815615	0.009
moxifloxacin	5	N18	1	0.016521538804827	0.418
moxisylyte	5	M24	1	0.4067825305896397	0.025
mozavaptan	5	I24	1	0.0563246226292074	0.063
mycophenolate-mofetil	5	A12	1	0.0212112759221274	0.455
mycophenolic-acid	5	L12	1	0.0591510750568009	0.0
n6022	5	A12	1	0.0765242178434657	0.002
nafamostat	5	I18	1	0.0485728039845016	0.021
naftidrofuryl	5	A12	1	0.0511873600226513	0.065
naftopidil	4	G24	1	0.0093617438013041	0.841
nalbuphine	5	N06	1	0.0096052510184773	0.533
naphazoline	5	L24	1	0.0553334688226927	0.103
naproxen	5	F24	1	0.182305488381608	0.0
naringenin	5	F06	1	0.0494020575047579	0.006
narlaprevir	5	K24	1	0.0713287351096573	0.164
nateglinide	2	P24	1	0.0973594144816253	0.903
navitoclax	5	P24	1	0.503553182876544	0.23
nebivolol	5	D18	1	0.0168941292608193	0.395
nefiracetam	5	K18	1	0.0235117463865233	0.184
nefopam	5	N18	1	0.071387093743397	0.002
nelarabine	5	D06	1	0.0655023869004925	0.0
nemonapride	5	A12	1	0.1408408423539943	0.0
nepafenac	5	A24	1	0.0695080022171633	0.068
neratinib	5	M24	1	0.6100412805272346	0.0
nesbuvir	5	P12	1	0.0481327818856722	0.159
netupitant	5	O12	1	0.0432973212605123	0.023
nevirapine	5	A12	1	0.1186187348210324	0.0
niacin	5	M24	1	0.301343045564286	0.189
nicaraven	5	O24	1	0.0806736832202311	0.029
nicardipine	5	E24	1	0.0591102117143624	0.179
nicergoline	5	I12	1	0.0050404402583588	0.466
nicotinamide	5	D12	1	0.0250258211387777	0.078
nicotine	5	F18	1	0.0374491248819322	0.049
niguldipine	5	N12	1	0.4666405713581635	0.0
nikethamide	5	M18	1	0.0517427830395459	0.008
nilotinib	5	C18	1	0.0586814683976573	0.014
nimesulide	5	J06	1	0.0566506435889277	0.002
nimodipine	5	G24	1	0.0821462739330036	0.007
nintedanib	5	L06	1	0.0108769396077089	0.421
nisoxetine	5	I24	1	0.0698532063140766	0.011
nitrendipine	5	G24	1	0.0818613973010474	0.007
nizofenone	5	I06	1	0.0183931257842038	0.254
nms-1286937	5	I06	1	0.6118667035083543	0.0
norethindrone	5	G12	1	0.1637402957211772	0.0
norethisterone	5	N18	1	0.1605382722273898	0.0
norfloxacin	5	O12	1	0.0161229701573083	0.318
norgestrel	5	M06	1	0.2657894851064188	0.0
nortriptyline	5	J12	1	0.0219954922818409	0.105
noscapine	5	F24	1	0.0678135248881466	0.081
novobiocin	5	N06	1	0.0345518412848529	0.087
nsi-189	5	D24	1	0.0422130297080418	0.362
nutlin-3	5	A24	1	0.1147944853247104	0.001
nvp-dpp728	5	J24	1	0.0908466462287501	0.001
nxy-059	5	E06	1	0.0391899380284342	0.034
o6-benzylguanine	5	L18	1	0.0059240452030414	0.55
odanacatib	5	H24	1	0.1241093847121177	0.0
ofloxacin	5	N06	1	0.0828128001605682	0.0
oglemilast	5	B12	1	0.0314429486277785	0.109
olaparib	4	I12	1	0.0086379797353103	0.394
olmesartan	5	M12	1	0.0035849698486031	0.566
omecamtiv-mecarbil	5	O24	1	0.1152010692093073	0.001
omeprazole	5	B12	1	0.0358933928862231	0.068
ondansetron	5	C18	1	0.0744308065246177	0.001
oprozomib	5	O12	1	0.2249399382108857	0.0
orantinib	5	A18	1	0.1892138560686909	0.002
ore1001	5	L24	1	0.1809431892866131	0.0
org-9768	2	I18	1	-0.0135417885755968	0.753
orlistat	5	F18	1	0.040113232173986	0.032
orphenadrine	5	H24	1	0.0887787211987467	0.002
orteronel	4	E06	1	0.0597374677047198	0.002
oseltamivir-carboxylate	5	E06	1	0.0584890777142978	0.002
ostarine	5	N24	1	0.068073813235574	0.024
otamixaban	5	G12	1	0.0052299911182588	0.568
otilonium	5	M12	1	0.0379567824396822	0.028
ots167	5	O12	1	0.7166706892235597	0.0
oxandrolone	5	B18	1	0.1824674964509566	0.0
oxaprozin	5	B24	1	0.0650063656641967	0.167
oxatomide	4	J06	1	0.0580787473599443	0.01
oxfendazole	5	G24	1	0.1137133628507747	0.0
oxiconazole	5	C06	1	0.0176392874365972	0.246
oxiperomide	5	K24	1	0.0970833189335192	0.079
oxybenzone	5	J24	1	0.0698499288989067	0.011
oxybuprocaine	5	N24	1	0.0848531011609537	0.002
oxybutynin	5	I24	1	0.0860963837326821	0.001
oxymetazoline	5	D18	1	0.0901950915957293	0.0
oxypurinol	5	D18	1	0.0557980292207693	0.003
ozagrel	5	G06	1	0.0834197074523253	0.0
pa-824	5	M06	1	0.0786732924911689	0.004
paclitaxel	5	H24	1	0.5299874513652033	0.0
palbociclib	5	A24	1	0.2409504616967645	0.0
palmitoylethanolamide	5	B24	1	0.0909593288388555	0.025
palomid-529	5	B24	1	0.152763153694983	0.001
palonosetron	5	E18	1	0.0393119101326294	0.066
palovarotene	5	I12	1	0.1388125036605955	0.0
papaverine	5	A18	1	0.0868456929905673	0.011
paracetamol	2	J24	1	-0.0083303368434764	0.8
paroxetine	2	D18	1	-0.0121333981493816	0.723
pasireotide	5	N06	1	0.056896317697752	0.004
pazopanib	5	I06	1	0.071508979771496	0.0
pazufloxacin	5	M12	1	0.0421573720543111	0.017
pd123319	5	L18	1	0.069049140261505	0.002
pd153035	5	E06	1	0.0554101242587482	0.002
pelitinib	5	E06	1	0.0348116803485299	0.058
pemirolast	5	C12	1	0.0280823373126522	0.132
penfluridol	5	P18	1	0.154120305773018	0.0
penicillin-v-potassium	2	P12	1	0.0701972324926527	0.217
pentamidine	5	G12	1	0.0570681394839481	0.003
pentoxifylline	5	G12	1	0.072238776175832	0.0
perhexiline	5	D18	1	0.0450109343170754	0.022
pf-02545920	5	K24	1	0.0203107721006441	0.818
pf-03084014	5	P24	1	0.6142192563435576	0.02
pf-03758309	5	K18	1	0.6406172511820398	0.0
pf-03814735	5	E06	1	0.3677548887980343	0.0
pf-04136309	5	H24	1	0.0359794878943817	0.422
pf-04447943	5	N24	1	0.0707445924094754	0.019
pf-04457845	5	P18	1	0.0377686839073855	0.161
pf-04620110	5	J12	1	0.0326346693382127	0.027
pf-04691502	5	N12	1	0.1150410795378802	0.0
ph-797804	5	H06	1	0.0780805342766274	0.0
pha-848125	5	J06	1	0.4616982893914935	0.0
phenazone	5	K24	1	0.2199500756828241	0.007
phenformin	5	P18	1	0.0582130173107886	0.021
phensuximide	5	M24	1	0.1448561246043972	0.749
phentermine	5	G12	1	0.0059111638911926	0.553
phentolamine	5	E24	1	0.0764369492132248	0.061
phenylacetylglutamine	5	I24	1	0.0810240734530926	0.002
phenylbutazone	5	K18	1	0.04099013680943	0.023
phenylbutyrate	5	B18	1	0.0825243599537683	0.0
phenylephrine	5	O24	1	0.0404529178278097	0.422
phenytoin	5	B24	1	0.1660838218255503	0.001
physostigmine	5	C06	1	0.0075680717609573	0.471
pibenzimol	5	I06	1	0.052081758779738	0.002
piclamilast	5	G24	1	0.1165209078673632	0.0
picolinic-acid	4	E18	1	0.0434133519960687	0.086
picotamide	5	P18	1	0.0584304908115303	0.02
piketoprofen	5	N18	1	0.0756201214182318	0.001
pilaralisib	5	O18	1	0.0589951418950145	0.009
pilocarpine	5	E06	1	-0.0131815146517393	0.897
pimavanserin	5	A24	1	0.1044869109460505	0.002
pimecrolimus	5	B12	1	0.0413261041724574	0.04
pimobendan	5	D12	1	0.0250285433258643	0.078
pimozide	4	F24	1	0.0714613108617682	0.069
pinacidil	2	P06	1	-0.0173328583509692	0.811
pinaverium	5	L06	1	0.0383298316825957	0.049
pinitol	5	E18	1	0.064606918871125	0.003
pioglitazone	5	D18	1	0.0303454162743546	0.129
piperidolate	5	O24	1	0.0487408908325135	0.275
pirenoxine	5	L06	1	0.0529597971120318	0.007
pirenzepine	5	F24	1	0.1033892485868895	0.001
pirfenidone	5	M18	1	0.0281525974384803	0.153
piribedil	5	N12	1	0.1179092179274761	0.0
piroxicam	5	D24	1	0.0667275831647178	0.053
pitavastatin	5	A18	1	0.0621694808603752	0.034
pki-179	5	I06	1	0.2507401245779121	0.0
podophyllotoxin	5	N06	1	0.8155554500540867	0.0
pomalidomide	5	E18	1	0.1015039971080959	0.0
pramipexole	5	I12	1	0.0205515954199402	0.129
pranlukast	5	N24	1	0.0718463454158124	0.018
pravastatin	5	J24	1	0.034641727131857	0.369
prazosin	5	D24	1	0.0906090277781059	0.008
prednisone	5	C06	1	0.0182026785612844	0.238
preladenant	5	E12	1	0.0156686786423128	0.344
primaquine	5	A24	1	0.0977746267941396	0.006
primidone	5	E06	1	0.0525754151657653	0.004
pritelivir	5	A18	1	0.0929272874398114	0.01
probenecid	5	J12	1	0.0555657030773394	0.001
probucol	5	M18	1	0.0328618950902028	0.101
procainamide	5	F18	1	0.037133002840591	0.05
prochlorperazine	5	C06	1	0.0521753127697925	0.001
progesterone	5	O24	1	0.0995749766113382	0.004
proglumide	5	B12	1	0.0357596752140225	0.069
proguanil	5	G24	1	0.1072075902184727	0.0
propafenone	5	D24	1	0.1010228515613548	0.002
propentofylline	5	K06	1	0.0225020045640905	0.173
propranolol	5	L06	1	0.008106315212023	0.494
protirelin	5	H24	1	0.0514308992219841	0.152
protriptyline	2	L06	1	-0.059340802146498	0.944
prx-08066	5	H06	1	0.0638529425682131	0.0
psi-6130	5	P18	1	0.1185179315724389	0.0
pterostilbene	5	B12	1	0.0565536611820019	0.003
pyrazinamide	5	J12	1	0.0242630280690299	0.084
pyrazinoylguanidine	5	P18	1	0.1233026312261462	0.0
quercetin	5	P06	1	0.0703474518981155	0.004
quetiapine	5	E06	1	0.0363426820381051	0.045
quiflapon	5	M24	1	0.2266305165588922	0.457
quinapril	5	I18	1	0.0485867275277448	0.021
quinidine	5	P06	1	0.0364026825323459	0.167
quinidine	5	M06	1	0.0364026825323459	0.146
quizartinib	5	G06	1	0.0407007034671728	0.027
r-428	5	L24	1	0.1777539326955769	0.0
r547	5	E06	1	0.3312392892074294	0.0
rabeprazole	5	M18	1	0.0652413543963221	0.002
racecadotril	5	B24	1	0.1166488225713046	0.006
raclopride	5	B18	1	0.0553043045074554	0.007
radezolid	5	K06	1	0.0527589337540455	0.0
raf265	5	C06	1	0.0627152854784946	0.0
raloxifene	5	H12	1	0.0977156664154182	0.0
raltegravir	4	N24	1	0.0869761928698294	0.005
ramatroban	5	D18	1	0.0600690254272945	0.003
ramelteon	5	I24	1	0.0843896526405588	0.001
ramipril	5	E24	1	0.0710709479733772	0.082
ranitidine	5	I12	1	0.0186575838777725	0.157
ranolazine	5	J24	1	0.0503833358265482	0.108
rasagiline	5	H24	1	0.0448762764870431	0.258
rebamipide	5	A24	1	0.1094958148488612	0.001
reboxetine	2	F24	1	0.0540536893651406	0.367
refametinib	5	F06	1	0.1136716091728936	0.0
regadenoson	5	M06	1	-0.0117629216364585	0.953
regorafenib	5	F24	1	0.1322926729846541	0.0
relcovaptan	5	N06	1	0.0428171885184115	0.033
repaglinide	5	H12	1	0.0240024427189079	0.126
reparixin	5	E12	1	0.0663378948287631	0.0
resatorvid	5	P24	1	0.4614896567325677	0.358
reserpine	5	L06	1	0.0149774196041092	0.329
resiquimod	5	K06	1	0.0390358043691467	0.035
resminostat	5	C12	1	0.0614651673533017	0.0
resveratrol	5	N24	1	0.0696966069584971	0.022
retapamulin	5	N12	1	0.0462854501891771	0.007
retigabine	5	H06	1	0.0099903664532494	0.43
rg-7388	5	C12	1	0.1527232089876534	0.0
rg2833	4	L06	1	0.0692969210491938	0.001
rg4733	5	H06	1	0.1920267957389401	0.0
ribavirin	5	G24	1	0.0497330033870081	0.188
rifabutin	5	G06	1	0.0023816748082962	0.644
rifaximin	5	E24	1	0.2184981737667261	0.0
rilmenidine	5	N24	1	0.1065763202938968	0.0
rilpivirine	5	H24	1	0.3043875270302951	0.0
rimantadine	5	I18	1	0.0315163410434523	0.156
rimcazole	5	J06	1	0.0180405186384341	0.333
rimexolone	5	D06	1	0.5940415518057383	0.0
rimonabant	5	H18	1	0.0808134804392192	0.0
riociguat	5	L12	1	0.0199781098676248	0.192
ripasudil	5	I06	1	0.0372556029132067	0.035
risperidone	5	J06	1	0.0292570091660017	0.112
ritodrine	5	E24	1	0.1255141642759559	0.005
rivaroxaban	5	P24	1	0.5040868665522557	0.23
rizatriptan	5	G06	1	0.0085739067128848	0.497
ro-4987655	5	I12	1	0.4391960334675261	0.0
rociletinib	5	N18	1	0.0353067422157745	0.08
rocuronium	5	I18	1	0.0512652797321502	0.015
roflumilast	4	M24	1	0.4565272275626362	0.014
rolipram	5	O12	1	0.0684946919381089	0.001
romidepsin	5	P18	1	0.7406420573374526	0.0
ropinirole	5	C06	1	0.0125593871640702	0.348
roquinimex	4	P18	1	0.1222650529291778	0.0
roscovitine	5	O12	1	0.0504524384263796	0.008
rosiglitazone	5	P12	1	0.1113730051328476	0.0
rosuvastatin	5	H18	1	0.0216469077834986	0.147
rotigotine	5	J06	1	0.0089450687966037	0.562
rottlerin	4	O18	1	0.094384005458445	0.0
rotundine	5	M24	1	0.2339474127960201	0.432
roxithromycin	5	E06	1	0.0387162346247916	0.036
rs-127445	5	N06	1	0.0288192060494836	0.153
ru-58841	5	D24	1	0.0603600659695555	0.087
rucinol	5	L18	1	0.0651968575901205	0.002
rupatadine	5	P06	1	0.0559623147842394	0.019
rutin	5	I06	1	0.012410960516335	0.379
s18986	4	K18	1	0.0163041759349288	0.311
