compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
doxorubicin	3	0.04 uM	0.0	0.3672128963817075	L1000	non_spherized	all_data
doxycycline-hyclate	2	0.04 uM	0.498	0.0129455850155754	L1000	non_spherized	all_data
dpcpx	3	0.04 uM	0.243	0.040035210509198	L1000	non_spherized	all_data
dpi-201106	3	0.04 uM	0.093	0.0738023317340515	L1000	non_spherized	all_data
dronedarone	3	0.04 uM	0.568	-0.0080835784486183	L1000	non_spherized	all_data
droperidol	3	0.04 uM	0.219	0.0455972899945451	L1000	non_spherized	all_data
drospirenone	3	0.04 uM	0.257	0.0375770271037842	L1000	non_spherized	all_data
du-728	3	0.04 uM	0.213	0.046427255108423	L1000	non_spherized	all_data
duloxetine	3	0.04 uM	0.526	-0.0021396004929032	L1000	non_spherized	all_data
dutasteride	3	0.04 uM	0.032	0.1144251802728112	L1000	non_spherized	all_data
e-2012	3	0.04 uM	0.0	0.2674811894947656	L1000	non_spherized	all_data
ebselen	3	0.04 uM	0.061	0.094834211829146	L1000	non_spherized	all_data
econazole	3	0.04 uM	0.176	0.0532863913521115	L1000	non_spherized	all_data
edoxaban	3	0.04 uM	0.083	0.0799812135555713	L1000	non_spherized	all_data
edoxudine	3	0.04 uM	0.497	0.0020532399092689	L1000	non_spherized	all_data
efaproxiral	3	0.04 uM	0.347	0.0225678350332744	L1000	non_spherized	all_data
efavirenz	3	0.04 uM	0.001	0.231835604852846	L1000	non_spherized	all_data
eflornithine	3	0.04 uM	0.116	0.0673054113362723	L1000	non_spherized	all_data
elesclomol	3	0.04 uM	0.048	0.1029691682438746	L1000	non_spherized	all_data
emd-53998	3	0.04 uM	0.24	0.0407516723536421	L1000	non_spherized	all_data
emedastine	2	0.04 uM	0.735	-0.0355466205210519	L1000	non_spherized	all_data
emtricitabine	3	0.04 uM	0.127	0.064420003246293	L1000	non_spherized	all_data
enalapril	3	0.04 uM	0.473	0.0051808119373806	L1000	non_spherized	all_data
enoxacin	2	0.04 uM	0.024	0.1797570762739267	L1000	non_spherized	all_data
entecavir	2	0.04 uM	0.032	0.1642441609551505	L1000	non_spherized	all_data
enzalutamide	3	0.04 uM	0.013	0.1464723943579731	L1000	non_spherized	all_data
eperezolid	3	0.04 uM	0.024	0.1215973806300322	L1000	non_spherized	all_data
epinastine	3	0.04 uM	0.051	0.1015212485260115	L1000	non_spherized	all_data
epinephrine	3	0.04 uM	0.504	0.0011560630552921	L1000	non_spherized	all_data
epirizole	3	0.04 uM	0.033	0.1126368430451987	L1000	non_spherized	all_data
epirubicin	3	0.04 uM	0.01	0.1579748618839498	L1000	non_spherized	all_data
epitiostanol	4	0.04 uM	0.036	0.091603696976565	L1000	non_spherized	all_data
epothilone-b	3	0.04 uM	0.0	0.2713062189980562	L1000	non_spherized	all_data
equol	3	0.04 uM	0.392	0.0171167413965605	L1000	non_spherized	all_data
ercalcitriol	3	0.04 uM	0.04	0.1072402684842133	L1000	non_spherized	all_data
erlotinib	3	0.04 uM	0.227	0.044307818605997	L1000	non_spherized	all_data
erteberel	3	0.04 uM	0.256	0.0377027379198238	L1000	non_spherized	all_data
erythromycin	6	0.04 uM	0.527	0.0077967224940757	L1000	non_spherized	all_data
escitalopram	3	0.04 uM	0.199	0.0483958322253819	L1000	non_spherized	all_data
esmolol	3	0.04 uM	0.261	0.036619118589203	L1000	non_spherized	all_data
estramustine	3	0.04 uM	0.084	0.079611024048078	L1000	non_spherized	all_data
estrone	3	0.04 uM	0.508	0.0006243607934018	L1000	non_spherized	all_data
etacrynic-acid	3	0.04 uM	0.024	0.1222540270740732	L1000	non_spherized	all_data
etanidazole	2	0.04 uM	0.061	0.1338211902512977	L1000	non_spherized	all_data
etazolate	3	0.04 uM	0.436	0.0096437126520819	L1000	non_spherized	all_data
ethinyl-estradiol	3	0.04 uM	0.543	-0.0042041277093482	L1000	non_spherized	all_data
ethylenediaminetetraacetic-acid	3	0.04 uM	0.034	0.1116236455770646	L1000	non_spherized	all_data
etizolam	3	0.04 uM	0.017	0.1385319039151243	L1000	non_spherized	all_data
etodolac	3	0.04 uM	0.11	0.069865239766367	L1000	non_spherized	all_data
etofylline-clofibrate	3	0.04 uM	0.038	0.1075551090702525	L1000	non_spherized	all_data
etomidate	3	0.04 uM	0.548	-0.0046729071649707	L1000	non_spherized	all_data
etomoxir	3	0.04 uM	0.305	0.028647723937114	L1000	non_spherized	all_data
etoricoxib	3	0.04 uM	0.473	0.005148990543895	L1000	non_spherized	all_data
etravirine	3	0.04 uM	0.037	0.1097345970182575	L1000	non_spherized	all_data
eugenol	3	0.04 uM	0.157	0.0573715169234428	L1000	non_spherized	all_data
everolimus	2	0.04 uM	0.009	0.2333557571035509	L1000	non_spherized	all_data
evp-6124	3	0.04 uM	0.333	0.0246162341700606	L1000	non_spherized	all_data
exalamide	3	0.04 uM	0.534	-0.0034421500517076	L1000	non_spherized	all_data
exherin	2	0.04 uM	0.357	0.0387314416456016	L1000	non_spherized	all_data
fadrozole	3	0.04 uM	0.174	0.0535154067768424	L1000	non_spherized	all_data
famciclovir	3	0.04 uM	0.07	0.088265664757465	L1000	non_spherized	all_data
famotidine	3	0.04 uM	0.267	0.035367923495239	L1000	non_spherized	all_data
faropenem	3	0.04 uM	0.089	0.0770686841919867	L1000	non_spherized	all_data
fasudil	2	0.04 uM	0.592	-0.0080730934436872	L1000	non_spherized	all_data
favipiravir	3	0.04 uM	0.206	0.04752548629448	L1000	non_spherized	all_data
febuxostat	2	0.04 uM	0.235	0.0668450522581208	L1000	non_spherized	all_data
felodipine	3	0.04 uM	0.213	0.0465713878288516	L1000	non_spherized	all_data
fenobam	2	0.04 uM	0.005	0.256643350280192	L1000	non_spherized	all_data
fenoterol	3	0.04 uM	0.408	0.0138295417307933	L1000	non_spherized	all_data
fenticonazole	3	0.04 uM	0.18	0.0523490241766212	L1000	non_spherized	all_data
fexofenadine	3	0.04 uM	0.501	0.0016599752812843	L1000	non_spherized	all_data
fiacitabine	3	0.04 uM	0.473	0.0052070520262797	L1000	non_spherized	all_data
fidarestat	3	0.04 uM	0.472	0.0053061693875558	L1000	non_spherized	all_data
fidaxomicin	2	0.04 uM	0.23	0.0687246851291713	L1000	non_spherized	all_data
filgotinib	3	0.04 uM	0.336	0.0238417261314198	L1000	non_spherized	all_data
fipronil	2	0.04 uM	0.054	0.1385307637459103	L1000	non_spherized	all_data
firategrast	3	0.04 uM	0.282	0.0320176774694991	L1000	non_spherized	all_data
flavoxate	2	0.04 uM	0.129	0.1022324034904878	L1000	non_spherized	all_data
flecainide	3	0.04 uM	0.272	0.0346287582765587	L1000	non_spherized	all_data
fluconazole	3	0.04 uM	0.521	-0.0011588267382549	L1000	non_spherized	all_data
fludarabine-phosphate	3	0.04 uM	0.133	0.063378168680589	L1000	non_spherized	all_data
fludroxycortide	3	0.04 uM	0.001	0.2289059878540576	L1000	non_spherized	all_data
flumatinib	3	0.04 uM	0.529	-0.0030303068209459	L1000	non_spherized	all_data
flumazenil	3	0.04 uM	0.137	0.0622583232902795	L1000	non_spherized	all_data
fluorometholone	2	0.04 uM	0.0	0.3162176782876118	L1000	non_spherized	all_data
fluorouracil	3	0.04 uM	0.413	0.013454269841831	L1000	non_spherized	all_data
fluphenazine	3	0.04 uM	0.997	-0.2068236933825103	L1000	non_spherized	all_data
fluspirilene	2	0.04 uM	0.03	0.1709083598623884	L1000	non_spherized	all_data
fluticasone	3	0.04 uM	0.0	0.3399579190349606	L1000	non_spherized	all_data
flutrimazole	3	0.04 uM	0.411	0.0136344455659844	L1000	non_spherized	all_data
fluvoxamine	3	0.04 uM	0.298	0.0293527602859808	L1000	non_spherized	all_data
folic-acid	3	0.04 uM	0.227	0.0434098067056998	L1000	non_spherized	all_data
fomepizole	3	0.04 uM	0.329	0.0254537057858914	L1000	non_spherized	all_data
fomocaine	3	0.04 uM	0.273	0.0341952081554911	L1000	non_spherized	all_data
formestane	3	0.04 uM	0.037	0.1090348446621951	L1000	non_spherized	all_data
formoterol	2	0.04 uM	0.678	-0.0238542592924202	L1000	non_spherized	all_data
forskolin	3	0.04 uM	0.073	0.0857222710722465	L1000	non_spherized	all_data
fosfomycin	2	0.04 uM	0.288	0.0549418493527909	L1000	non_spherized	all_data
fostamatinib	3	0.04 uM	0.45	0.0080405674874595	L1000	non_spherized	all_data
fpl-62064	3	0.04 uM	0.494	0.0023909333976151	L1000	non_spherized	all_data
ftorafur	3	0.04 uM	0.057	0.0976696213006153	L1000	non_spherized	all_data
fulvestrant	4	0.04 uM	0.312	0.0239446891644701	L1000	non_spherized	all_data
fusidic-acid	3	0.04 uM	0.632	-0.0162745119306446	L1000	non_spherized	all_data
gabapentin	3	0.04 uM	0.071	0.0876245061268648	L1000	non_spherized	all_data
ganaxolone	3	0.04 uM	0.001	0.2207831555858272	L1000	non_spherized	all_data
gatifloxacin	3	0.04 uM	0.209	0.0470205312456507	L1000	non_spherized	all_data
gdc-0068	2	0.04 uM	0.49	0.0146837896486949	L1000	non_spherized	all_data
gdc-0152	3	0.04 uM	0.069	0.0890225720304671	L1000	non_spherized	all_data
gdc-0199	3	0.04 uM	0.518	-0.0006659046124847	L1000	non_spherized	all_data
gdc-0834	3	0.04 uM	0.485	0.0032967782645695	L1000	non_spherized	all_data
gefitinib	3	0.04 uM	0.127	0.0648158285510218	L1000	non_spherized	all_data
gemcitabine	3	0.04 uM	0.0	0.4320261315600281	L1000	non_spherized	all_data
gemfibrozil	3	0.04 uM	0.2	0.048341232493712	L1000	non_spherized	all_data
gemifloxacin	3	0.04 uM	0.278	0.0326694206009483	L1000	non_spherized	all_data
genz-644282	3	0.04 uM	0.0	0.4311414546164258	L1000	non_spherized	all_data
gimeracil	3	0.04 uM	0.534	-0.0034832445265362	L1000	non_spherized	all_data
ginkgolide-b	3	0.04 uM	0.176	0.0533237044011474	L1000	non_spherized	all_data
glasdegib	3	0.04 uM	0.087	0.0784334663902707	L1000	non_spherized	all_data
glimepiride	3	0.04 uM	0.077	0.0827543728025015	L1000	non_spherized	all_data
glipizide	3	0.04 uM	0.11	0.0699419919744071	L1000	non_spherized	all_data
gliquidone	3	0.04 uM	0.091	0.0753004679603716	L1000	non_spherized	all_data
glycitein	3	0.04 uM	0.354	0.021441613201412	L1000	non_spherized	all_data
glycopyrrolate	3	0.04 uM	0.407	0.0140071094790522	L1000	non_spherized	all_data
golvatinib	3	0.04 uM	0.227	0.0442058475901606	L1000	non_spherized	all_data
goserelin-acetate	3	0.04 uM	0.012	0.1500672807430983	L1000	non_spherized	all_data
granisetron	2	0.04 uM	0.359	0.0372256364180145	L1000	non_spherized	all_data
grazoprevir	3	0.04 uM	0.276	0.0335111707675663	L1000	non_spherized	all_data
griseofulvin	3	0.04 uM	0.061	0.0931139799277202	L1000	non_spherized	all_data
gsk1292263	2	0.04 uM	0.545	0.003039772207095	L1000	non_spherized	all_data
gsk256066	3	0.04 uM	0.119	0.0660800824058044	L1000	non_spherized	all_data
gsk2636771	2	0.04 uM	0.117	0.1074825015677753	L1000	non_spherized	all_data
guanabenz	3	0.04 uM	0.419	0.0122982145455133	L1000	non_spherized	all_data
guanadrel	3	0.04 uM	0.488	0.0028236981469905	L1000	non_spherized	all_data
guanethidine	2	0.04 uM	0.502	0.0120616769768372	L1000	non_spherized	all_data
gw842166	3	0.04 uM	0.285	0.031472256920568	L1000	non_spherized	all_data
halcinonide	3	0.04 uM	0.001	0.2430134636716933	L1000	non_spherized	all_data
haloperidol	3	0.04 uM	0.526	-0.0020117961212072	L1000	non_spherized	all_data
hc-030031	3	0.04 uM	0.115	0.0678096445022115	L1000	non_spherized	all_data
hesperidin	3	0.04 uM	0.286	0.0311618757130075	L1000	non_spherized	all_data
hexachlorophene	3	0.04 uM	0.01	0.1548836801865244	L1000	non_spherized	all_data
histamine	4	0.04 uM	0.251	0.030315481623767	L1000	non_spherized	all_data
homochlorcyclizine	3	0.04 uM	0.124	0.0650687192064285	L1000	non_spherized	all_data
homoharringtonine	2	0.04 uM	0.0	0.3481604419221399	L1000	non_spherized	all_data
hydrocortisone	2	0.04 uM	0.089	0.1206219159635883	L1000	non_spherized	all_data
hydroxyurea	3	0.04 uM	0.526	-0.0021690470726152	L1000	non_spherized	all_data
hymecromone	2	0.04 uM	0.138	0.0977990566886782	L1000	non_spherized	all_data
hypericin	3	0.04 uM	0.067	0.0897189689735711	L1000	non_spherized	all_data
ib-meca	3	0.04 uM	0.276	0.0329107897425039	L1000	non_spherized	all_data
ibrutinib	3	0.04 uM	0.352	0.0219311537949824	L1000	non_spherized	all_data
ibudilast	3	0.04 uM	0.337	0.0233962412318815	L1000	non_spherized	all_data
ibuprofen	3	0.04 uM	0.4	0.0149836052952983	L1000	non_spherized	all_data
ibutamoren	3	0.04 uM	0.473	0.0052318894610179	L1000	non_spherized	all_data
ici-162846	3	0.04 uM	0.585	-0.0101758416107677	L1000	non_spherized	all_data
ici-185,282	3	0.04 uM	0.647	-0.0187638653142767	L1000	non_spherized	all_data
ici-192605	3	0.04 uM	0.311	0.0280995142385403	L1000	non_spherized	all_data
idalopirdine	3	0.04 uM	0.071	0.0869638490582412	L1000	non_spherized	all_data
idelalisib	3	0.04 uM	0.024	0.1213791839290559	L1000	non_spherized	all_data
idoxuridin	3	0.04 uM	0.334	0.0244412667382623	L1000	non_spherized	all_data
iguratimod	2	0.04 uM	0.42	0.0262829343804738	L1000	non_spherized	all_data
ilomastat	3	0.04 uM	0.594	-0.0113741874353341	L1000	non_spherized	all_data
imexon	3	0.04 uM	0.004	0.1920554100073087	L1000	non_spherized	all_data
imiloxan	3	0.04 uM	0.496	0.0021748022364999	L1000	non_spherized	all_data
imipramine	3	0.04 uM	0.565	-0.0072583672433985	L1000	non_spherized	all_data
imiquimod	2	0.04 uM	0.514	0.0088454375449132	L1000	non_spherized	all_data
indacaterol	3	0.04 uM	0.097	0.0730532219722013	L1000	non_spherized	all_data
indapamide	3	0.04 uM	0.071	0.0870426396643386	L1000	non_spherized	all_data
indibulin	3	0.04 uM	0.029	0.1181430520637965	L1000	non_spherized	all_data
indinavir	3	0.04 uM	0.056	0.0990312178100282	L1000	non_spherized	all_data
indiplon	3	0.04 uM	0.118	0.0666099988930677	L1000	non_spherized	all_data
indirubin	2	0.04 uM	0.286	0.0552599170659945	L1000	non_spherized	all_data
indobufen	3	0.04 uM	0.396	0.0156277130731041	L1000	non_spherized	all_data
indole	4	0.04 uM	0.174	0.0415005958401935	L1000	non_spherized	all_data
indoprofen	3	0.04 uM	0.061	0.0935317834338595	L1000	non_spherized	all_data
indoramin	2	0.04 uM	0.144	0.0960584476951226	L1000	non_spherized	all_data
ingenol-mebutate	3	0.04 uM	0.0	0.4349004198742463	L1000	non_spherized	all_data
inosine	3	0.04 uM	0.298	0.0293410288527583	L1000	non_spherized	all_data
iowh032	3	0.04 uM	0.147	0.059383119317547	L1000	non_spherized	all_data
ipratropium	2	0.04 uM	0.185	0.0810979879580386	L1000	non_spherized	all_data
ipriflavone	3	0.04 uM	0.441	0.008817612997493	L1000	non_spherized	all_data
irinotecan	3	0.04 uM	0.078	0.0813018200232693	L1000	non_spherized	all_data
isbufylline	3	0.04 uM	0.32	0.0270091499037696	L1000	non_spherized	all_data
isoconazole	3	0.04 uM	0.057	0.0976446560185982	L1000	non_spherized	all_data
isosorbide	3	0.04 uM	0.119	0.0663474413202289	L1000	non_spherized	all_data
isradipine	2	0.04 uM	0.331	0.0426515128231632	L1000	non_spherized	all_data
istaroxime	2	0.04 uM	0.13	0.1015914066405477	L1000	non_spherized	all_data
itopride	3	0.04 uM	0.154	0.0576656569247849	L1000	non_spherized	all_data
ivabradine	3	0.04 uM	0.275	0.0337420253948296	L1000	non_spherized	all_data
ivacaftor	3	0.04 uM	0.064	0.0912081319652694	L1000	non_spherized	all_data
ivermectin	3	0.04 uM	0.084	0.0798383220049463	L1000	non_spherized	all_data
ixabepilone	3	0.04 uM	0.511	0.0002594447839828	L1000	non_spherized	all_data
josamycin	3	0.04 uM	0.202	0.0480299569171709	L1000	non_spherized	all_data
kakonein	3	0.04 uM	0.019	0.1340708364586002	L1000	non_spherized	all_data
kbg	4	0.04 uM	0.052	0.0738378283705471	L1000	non_spherized	all_data
kd-023	3	0.04 uM	0.19	0.0497872109927751	L1000	non_spherized	all_data
kd025	3	0.04 uM	0.366	0.0199216881717472	L1000	non_spherized	all_data
ketoconazole	3	0.04 uM	0.127	0.064591411242553	L1000	non_spherized	all_data
ketoprofen	3	0.04 uM	0.01	0.1536593885513072	L1000	non_spherized	all_data
ketorolac	3	0.04 uM	0.458	0.0069311144102716	L1000	non_spherized	all_data
ketotifen	3	0.04 uM	0.756	-0.0350267310566819	L1000	non_spherized	all_data
kpt-330	3	0.04 uM	0.065	0.0902562180010462	L1000	non_spherized	all_data
kw-2449	3	0.04 uM	0.01	0.1586248934189046	L1000	non_spherized	all_data
kw-2478	3	0.04 uM	0.242	0.0402585722823387	L1000	non_spherized	all_data
kx2-391	3	0.04 uM	0.303	0.0288836150041309	L1000	non_spherized	all_data
l-citrulline	3	0.04 uM	0.001	0.2066455140421972	L1000	non_spherized	all_data
l-name	3	0.04 uM	0.392	0.017006000116995	L1000	non_spherized	all_data
labetalol	3	0.04 uM	0.084	0.0795953550718927	L1000	non_spherized	all_data
lacitol	3	0.04 uM	0.064	0.0909213202565464	L1000	non_spherized	all_data
lacosamide	3	0.04 uM	0.528	-0.0027415040612651	L1000	non_spherized	all_data
lamivudine	4	0.04 uM	0.049	0.0755347210226254	L1000	non_spherized	all_data
lamotrigine	2	0.04 uM	0.02	0.1873600771407071	L1000	non_spherized	all_data
lapatinib	3	0.04 uM	0.478	0.0044281209000134	L1000	non_spherized	all_data
latanoprost	3	0.04 uM	0.006	0.1765129486305874	L1000	non_spherized	all_data
lcl-161	3	0.04 uM	0.327	0.0263408161167499	L1000	non_spherized	all_data
ledipasvir	3	0.04 uM	0.551	-0.0049044355293558	L1000	non_spherized	all_data
leflunomide	2	0.04 uM	0.221	0.0706870014747269	L1000	non_spherized	all_data
lenalidomide	2	0.04 uM	0.328	0.0435904417664098	L1000	non_spherized	all_data
lenvatinib	3	0.04 uM	0.007	0.1741029300838006	L1000	non_spherized	all_data
lerisetron	3	0.04 uM	0.034	0.1106349607566368	L1000	non_spherized	all_data
lestaurtinib	2	0.04 uM	0.041	0.1511079972393577	L1000	non_spherized	all_data
letermovir	2	0.04 uM	0.012	0.2165976555592369	L1000	non_spherized	all_data
levalbuterol	3	0.04 uM	0.149	0.0590829659464698	L1000	non_spherized	all_data
levamisole	3	0.04 uM	0.148	0.0592397520298295	L1000	non_spherized	all_data
levcromakalim	2	0.04 uM	0.298	0.0504941294894802	L1000	non_spherized	all_data
levobunolol	3	0.04 uM	0.17	0.0547190418813487	L1000	non_spherized	all_data
levocabastine	3	0.04 uM	0.013	0.1464546728587134	L1000	non_spherized	all_data
levocetirizine	3	0.04 uM	0.071	0.0872495580672877	L1000	non_spherized	all_data
levofloxacin	3	0.04 uM	0.078	0.0812434644956994	L1000	non_spherized	all_data
levomequitazine	3	0.04 uM	0.069	0.0888680210138099	L1000	non_spherized	all_data
levonorgestrel	3	0.04 uM	0.191	0.0495183896952274	L1000	non_spherized	all_data
levosimendan	4	0.04 uM	0.362	0.0196477213771672	L1000	non_spherized	all_data
levothyroxine	3	0.04 uM	0.524	-0.0017271301604622	L1000	non_spherized	all_data
licochalcone-a	2	0.04 uM	0.592	-0.0074313871588583	L1000	non_spherized	all_data
lidamidine	3	0.04 uM	0.257	0.0375226568683186	L1000	non_spherized	all_data
lidocaine	3	0.04 uM	0.056	0.0987457413932219	L1000	non_spherized	all_data
lidoflazine	3	0.04 uM	0.42	0.0119450385131898	L1000	non_spherized	all_data
linezolid	2	0.04 uM	0.167	0.0863026413472764	L1000	non_spherized	all_data
linifanib	3	0.04 uM	0.413	0.0128059517026826	L1000	non_spherized	all_data
linopirdine	3	0.04 uM	0.169	0.0550531291838629	L1000	non_spherized	all_data
linsitinib	3	0.04 uM	0.032	0.1160005690347291	L1000	non_spherized	all_data
liranaftate	3	0.04 uM	0.481	0.0041310005250731	L1000	non_spherized	all_data
lisofylline	3	0.04 uM	0.169	0.055412904330193	L1000	non_spherized	all_data
lobenzarit	3	0.04 uM	0.243	0.0397160540836755	L1000	non_spherized	all_data
lodoxamide	3	0.04 uM	0.618	-0.0146745033770021	L1000	non_spherized	all_data
lofexidine	3	0.04 uM	0.217	0.0458235462541936	L1000	non_spherized	all_data
lomeguatrib	3	0.04 uM	0.021	0.1311821612623152	L1000	non_spherized	all_data
lomerizine	3	0.04 uM	0.115	0.06797502295542	L1000	non_spherized	all_data
lomitapide	3	0.04 uM	0.024	0.1214796601884909	L1000	non_spherized	all_data
lonidamine	2	0.04 uM	0.146	0.0952076057678152	L1000	non_spherized	all_data
loperamide	3	0.04 uM	0.317	0.0272459335344174	L1000	non_spherized	all_data
loratadine	3	0.04 uM	0.01	0.1579806115852374	L1000	non_spherized	all_data
lorazepam	3	0.04 uM	0.411	0.0135545947931546	L1000	non_spherized	all_data
lorcaserin	3	0.04 uM	0.511	0.0002039013948989	L1000	non_spherized	all_data
lorglumide	3	0.04 uM	0.54	-0.0037538829136229	L1000	non_spherized	all_data
losmapimod	3	0.04 uM	0.243	0.0397750364678645	L1000	non_spherized	all_data
loxoprofen	3	0.04 uM	0.574	-0.0089476801037667	L1000	non_spherized	all_data
lucitanib	3	0.04 uM	0.613	-0.0140576392227682	L1000	non_spherized	all_data
luliconazole	3	0.04 uM	0.79	-0.0395618578908932	L1000	non_spherized	all_data
lupanine	3	0.04 uM	0.093	0.0741071802848589	L1000	non_spherized	all_data
lx1031	3	0.04 uM	0.042	0.10493011923228	L1000	non_spherized	all_data
ly2228820	3	0.04 uM	0.021	0.1294076287112643	L1000	non_spherized	all_data
ly2334737	3	0.04 uM	0.348	0.0224907681977709	L1000	non_spherized	all_data
ly2784544	3	0.04 uM	0.007	0.1712791361645244	L1000	non_spherized	all_data
ly2811376	3	0.04 uM	0.269	0.034779118723696	L1000	non_spherized	all_data
ly2874455	3	0.04 uM	0.185	0.0512091056120105	L1000	non_spherized	all_data
ly2886721	3	0.04 uM	0.42	0.0118379284897006	L1000	non_spherized	all_data
manumycin-a	3	0.04 uM	0.393	0.0167154813759496	L1000	non_spherized	all_data
maprotiline	3	0.04 uM	0.03	0.1174693232297168	L1000	non_spherized	all_data
maraviroc	3	0.04 uM	0.786	-0.0389364381979617	L1000	non_spherized	all_data
