compound	no_of_compounds	well	dose_recode	median_score	p_value
grazoprevir	3	N12	1	-0.0122992006639959	0.564
griseofulvin	3	C06	1	0.1139563065492045	0.02
gsk1292263	3	G24	1	-0.0029022895964957	0.616
gsk2110183	3	A12	1	0.0209366348909383	0.305
gsk256066	3	B24	1	0.0573069492194742	0.124
gsk2636771	3	K18	1	0.0392671471529036	0.141
guanabenz	3	E06	1	-0.009027184408771	0.458
guanadrel	3	J24	1	-0.0063237055689929	0.624
guanethidine	3	D12	1	-0.0392445817423089	0.795
gw842166	3	B12	1	0.0264192163762716	0.238
halcinonide	3	C06	1	0.2135890450811384	0.0
haloperidol	3	N12	1	-0.0096987405405725	0.54
hc-030031	3	G12	1	0.004363420232027	0.42
hesperidin	3	F18	1	-0.023939043288946	0.635
hexachlorophene	3	M24	1	0.1040037359135596	0.031
histamine	4	H18	1	-0.0493315999508486	0.963
homochlorcyclizine	3	J06	1	0.036803802516067	0.147
homoharringtonine	3	L12	1	0.3029391403933176	0.0
honokiol	3	A24	1	0.0119251056331071	0.462
hydrocortisone	2	E24	1	0.0713711655915639	0.19
hydroxyurea	3	C18	1	0.0496575970731304	0.104
hymecromone	3	E18	1	0.0307043365890658	0.21
hypericin	3	M18	1	0.069366147184853	0.045
i-bet-762	3	A24	1	0.1397754565226434	0.017
ib-meca	3	B12	1	-0.016043335749299	0.582
ibrutinib	3	G24	1	0.0948756708546681	0.053
ibudilast	3	E12	1	-0.0128255097397446	0.559
ibuprofen	3	L18	1	-0.0256189900209117	0.731
ibutamoren	3	C06	1	-0.0142611532365926	0.628
ici-162846	3	M18	1	-0.052717827421722	0.894
ici-185,282	3	J06	1	0.0657408766485539	0.057
ici-192605	3	K24	1	0.0471486305133223	0.155
idalopirdine	3	N24	1	0.0229541703740068	0.332
idelalisib	3	I06	1	0.0524316246874368	0.069
idoxuridin	3	M18	1	-0.0496625989539759	0.88
ifosfamide	3	P06	1	0.0320252205208619	0.391
iguratimod	3	O24	1	0.0828498417236076	0.057
ilomastat	3	D06	1	0.0965979680374281	0.019
imatinib	3	A24	1	0.0141052052868053	0.447
imexon	3	N12	1	0.1305992193717311	0.001
imiloxan	3	M06	1	-0.0379496676493537	0.76
imipramine	3	E06	1	-0.0265573331662699	0.65
imiquimod	2	E12	1	-0.0330020595684236	0.72
indacaterol	3	E18	1	0.0115737502351456	0.32
indapamide	3	G06	1	0.0226454193978406	0.214
indibulin	3	G24	1	0.0459714864677029	0.228
indinavir	3	H12	1	0.0541775809149476	0.07
indiplon	3	I06	1	0.0104459239601125	0.242
indirubin	3	M12	1	0.0115188961802826	0.298
indobufen	3	E06	1	0.0141030497751417	0.245
indole	4	H24	1	0.0046226755424336	0.593
indoprofen	3	O18	1	0.0959267194928591	0.028
indoramin	2	I24	1	0.0622036742902257	0.248
ingenol-mebutate	3	D24	1	0.4108413539377971	0.0
iniparib	3	P06	1	0.0725050110513743	0.156
inosine	3	J24	1	0.0223788051918819	0.359
inositol	3	P06	1	0.0582202755059165	0.219
iowh032	3	L24	1	0.0079646171185077	0.457
ipratropium	2	L18	1	0.0391242452144676	0.242
ipriflavone	3	E18	1	-0.0451040473079771	0.885
irinotecan	3	C18	1	0.0681168996191105	0.055
isbufylline	3	I24	1	0.003773825447471	0.533
isoconazole	3	E06	1	0.0062385799999692	0.312
isofloxythepin	3	P12	1	0.0494640137663682	0.135
isosorbide	3	F06	1	0.0047754830964203	0.368
isradipine	3	D06	1	-0.0431324622284651	0.854
istaroxime	3	K18	1	0.0394468635003371	0.141
itopride	3	M12	1	-0.0082438433823393	0.499
ivabradine	3	B24	1	0.0525553197650497	0.137
ivacaftor	3	F24	1	0.1431584847501454	0.019
ivermectin	3	J24	1	0.0219792062759086	0.36
ixabepilone	3	B12	1	-0.01830623114801	0.62
josamycin	3	D06	1	0.0159927565454884	0.268
kakonein	3	O24	1	0.0705249893320537	0.086
kbg	4	B24	1	0.0380721839046775	0.153
kd-023	3	L24	1	0.0437748249376396	0.18
kd025	3	C18	1	-0.0259105186252169	0.645
ketoconazole	3	L24	1	0.0032119472316159	0.505
ketoprofen	3	O18	1	0.0805982500337462	0.043
ketorolac	3	H12	1	0.0102478517554988	0.289
ketotifen	3	C18	1	0.1144983753142787	0.012
kpt-330	3	E18	1	0.0683645487196544	0.062
kw-2449	3	K24	1	0.1507412679963961	0.009
kw-2478	3	J06	1	0.0115250919547244	0.294
kx2-391	3	F24	1	-0.0098612803514718	0.658
l-citrulline	3	B24	1	0.2286726580220147	0.002
l-ergothioneine	3	P06	1	0.1301617613422959	0.038
l-name	3	G06	1	-0.0063378869883446	0.459
labetalol	3	N18	1	0.068733386055427	0.052
lacitol	3	K18	1	0.0414238881232017	0.132
lacosamide	3	C06	1	0.044645658330015	0.124
lafutidine	3	P24	1	-0.0508599454975757	0.958
lamivudine	4	N12	1	0.0413924782667758	0.078
lamotrigine	3	E12	1	0.0789897209955369	0.028
lapatinib	3	D12	1	-0.0512501757062975	0.881
lasalocid	3	P06	1	0.5384681078589931	0.0
latanoprost	3	N06	1	0.1198409925215007	0.009
lcl-161	3	D06	1	0.0022998919090838	0.393
ledipasvir	3	E24	1	-0.0768775574746573	0.983
leflunomide	2	M24	1	0.0193308178333502	0.378
lenalidomide	3	N06	1	0.0157263146662136	0.287
lenvatinib	3	G06	1	0.0461410536178698	0.097
lerisetron	3	E18	1	0.0826992415154358	0.043
lersivirine	4	P12	1	-0.0192786493595649	0.819
lestaurtinib	3	G06	1	0.0841463506204604	0.031
letermovir	2	L12	1	0.1803092156540397	0.01
levalbuterol	3	L12	1	0.0206958574858079	0.274
levamisole	3	O24	1	0.1226581247189369	0.016
levcromakalim	3	G06	1	-0.010631781734779	0.509
levetiracetam	3	P12	1	0.0333266799270598	0.225
levobunolol	3	C18	1	-0.0001638866096809	0.406
levocabastine	3	H24	1	0.1004474918489596	0.06
levocetirizine	3	O24	1	0.1026408222382991	0.031
levofloxacin	3	H24	1	0.0233020393569868	0.428
levomequitazine	3	N06	1	0.0583009285744979	0.067
levonorgestrel	3	G06	1	0.0896368623439276	0.026
levosimendan	4	N18	1	-0.0129920026566956	0.62
levothyroxine	3	H06	1	0.0596249343459015	0.066
lgx818	3	A24	1	0.0978365957002596	0.05
licochalcone-a	3	D12	1	-0.0470130435607506	0.867
lidamidine	3	D24	1	0.0800498529704427	0.075
lidocaine	3	F18	1	0.1871249136613425	0.003
lidoflazine	3	H06	1	-0.0212773627143181	0.667
linezolid	3	M24	1	0.0248155748582026	0.275
linifanib	3	N18	1	-0.0580111698029015	0.924
linopirdine	3	K18	1	0.0220299696747051	0.203
linsidomine	3	P12	1	0.1827121428813947	0.001
linsitinib	3	F18	1	0.039393516969453	0.146
liranaftate	3	N24	1	0.0001260284226244	0.519
lisinopril	3	A18	1	0.0392589378976363	0.181
lisofylline	3	E18	1	0.0362023270839635	0.178
lobenzarit	3	B18	1	0.0159287050870031	0.324
lodoxamide	3	K18	1	-0.0392336423615912	0.804
lofexidine	4	M12	1	-0.0300769664430247	0.82
lomeguatrib	3	H12	1	0.0612941154590615	0.052
lomerizine	3	F18	1	0.0461494826406795	0.126
lomitapide	3	C18	1	0.0484355575167159	0.113
lonafarnib	3	P18	1	0.0407169510234108	0.27
lonidamine	2	N12	1	0.0655716096882519	0.155
loperamide	3	O18	1	0.0374692565613909	0.181
lopinavir	3	P12	1	-0.0120164210770147	0.659
loratadine	3	G12	1	0.1129178299321945	0.006
lorazepam	3	B12	1	0.0403871250696337	0.162
lorcaserin	3	K18	1	-0.0193186229207777	0.587
lorglumide	3	F18	1	0.0252577070174298	0.22
losmapimod	3	D06	1	0.0307965542256036	0.179
loxoprofen	3	N12	1	-0.0109965185105406	0.552
lucitanib	3	B18	1	-0.0451148662579831	0.866
luliconazole	3	L12	1	0.0087919206603315	0.376
lupanine	3	D06	1	0.0227511425491086	0.23
lurasidone	3	A18	1	-0.0464847928462352	0.852
lx1031	3	D24	1	0.1255791641877346	0.013
ly215490	3	P12	1	0.0784510223059803	0.054
ly2228820	3	G06	1	0.0622910661862148	0.059
ly2334737	3	D24	1	-0.0071784946993448	0.655
ly2784544	3	M24	1	0.145195923372241	0.012
ly2811376	3	F18	1	-0.0336856124792213	0.741
ly2874455	3	J12	1	0.0322182617705271	0.177
ly2886721	3	N18	1	0.0041902836010142	0.426
macitentan	3	P06	1	-0.0937542174082974	0.994
malotilate	3	P18	1	0.0663610308470936	0.146
manumycin-a	3	M12	1	0.0378203530358075	0.144
maprotiline	3	N24	1	0.082550435040739	0.054
maraviroc	3	C06	1	-0.0511108071285302	0.915
maribavir	3	G12	1	0.0129890505755174	0.335
marimastat	3	F18	1	-0.0445349683783336	0.832
masitinib	3	N12	1	0.0244801226364467	0.232
masoprocol	3	G06	1	-0.0051329159369644	0.45
maxacalcitol	3	D06	1	-0.0331578839495097	0.767
mazindol	3	D18	1	0.1076452076704022	0.01
mbx-2982	3	L12	1	0.0228388016187522	0.264
mcpp	2	G12	1	0.1195998015016159	0.055
mebendazole	3	I06	1	-0.0059691265062161	0.391
mecamylamine	3	E06	1	-0.0172270056804891	0.564
meclofenamic-acid	3	P06	1	-0.0298610259765129	0.851
meclozine	3	E06	1	0.2204125856014526	0.0
medroxyprogesterone-acetate	3	P12	1	0.2147569808191963	0.0
medrysone	3	F06	1	0.0680256305945037	0.066
meglitinide	3	B24	1	0.0093447119954512	0.442
meisoindigo	3	K06	1	0.2250598776301723	0.0
mek162	3	E18	1	0.1690595360984374	0.003
melatonin	3	J12	1	0.1433052826008043	0.008
meloxicam	3	C06	1	0.02373324328166	0.24
melperone	3	C18	1	-0.0067765842216616	0.455
menadione	3	M12	1	-0.0217505996604757	0.651
mepacrine	3	L06	1	0.0040786134989745	0.392
mepazine	3	H06	1	0.0232137027058318	0.233
mephentermine	3	O12	1	-0.0287171478709364	0.794
mepivacaine	4	P06	1	0.0613765885029308	0.158
mepyramine	3	I18	1	0.0304679608568891	0.178
merbarone	3	I24	1	0.0709274896892179	0.096
mericitabine	3	G12	1	0.0303766518876336	0.186
merimepodib	3	H12	1	0.0407833054311219	0.107
mestranol	3	K24	1	0.1133609818738285	0.021
mesulergine	3	C12	1	-0.0132615993503396	0.582
metamizole	2	J12	1	-0.0305313010985391	0.704
metatinib	3	P18	1	0.1477001037102836	0.008
metenkephalin	3	N12	1	0.0690445760916366	0.056
metergoline	3	I24	1	0.1321541568293979	0.014
metformin	2	P18	1	-0.0665743245359345	0.93
methazolamide	3	G24	1	0.1810204014339854	0.001
methimazole	3	J24	1	0.1195751297352272	0.019
methiopril	3	K18	1	0.0756441742200532	0.048
methocarbamol	3	C06	1	0.0374966347153784	0.158
methoxsalen	3	E24	1	-0.0089701683606967	0.6
methyldopa	3	M24	1	-0.0190721303835594	0.64
methylnaltrexone	3	J06	1	-0.0471645305953726	0.883
methylprednisolone	3	H06	1	0.1724798981920391	0.002
metixene	3	I06	1	0.0520571118005687	0.07
metoclopramide	3	I24	1	0.072911311208631	0.092
metolazone	3	M18	1	-0.0042339054568021	0.455
metoprolol	3	A18	1	-0.0247460243651251	0.686
mf-101	3	H06	1	0.0349731797804799	0.147
mianserin	3	C12	1	0.0607455024553003	0.087
mibampator	3	N06	1	0.0024478286812142	0.403
mibefradil	3	I12	1	-0.0342728969821072	0.775
miconazole	3	E24	1	0.0042254482690858	0.479
midodrine	3	O12	1	-0.021937349547015	0.716
midostaurin	3	I06	1	0.1730032150666974	0.001
mifobate	3	N18	1	0.0045323300250651	0.425
miglitol	3	E18	1	-0.0326526970660735	0.773
milacemide	3	G24	1	0.1321782470450337	0.012
milnacipran	3	O12	1	0.123218271576382	0.006
milrinone	3	O18	1	0.105620015599505	0.02
minaprine	3	K24	1	-0.0119641678781187	0.614
minoxidil	3	L12	1	-0.0048138098618546	0.513
mirodenafil	3	G24	1	-0.0482004310625986	0.941
mirtazapine	3	I18	1	0.0435166629173955	0.113
mitomycin-c	3	I12	1	0.0656955162935892	0.103
mk-0752	3	B18	1	-0.0102046767620203	0.539
mk-0773	3	E18	1	0.0401815788204479	0.147
mk-0812	3	I24	1	0.050242002604294	0.184
mk-0893	3	G06	1	-0.0101085915830235	0.504
mk-2461	3	D24	1	0.0640340831725853	0.131
mk-3207	3	N24	1	-0.0099661293676993	0.633
mk-8033	2	J12	1	0.1223576528274443	0.067
mk-8245	3	N12	1	0.0897296830177377	0.021
mln0128	3	L06	1	0.4054038204391817	0.0
mln2480	3	N18	1	-0.0059614398505259	0.532
mln9708	3	N12	1	-0.0102973530755747	0.546
moclobemide	3	M12	1	-0.0339276468613938	0.784
molindone	3	P12	1	0.0930356379721097	0.039
molsidomine	3	P06	1	0.0613162318563411	0.204
moxidectin	3	N18	1	0.0634703843043945	0.063
moxifloxacin	3	N18	1	0.0152891289987078	0.326
moxisylyte	3	M24	1	0.1405950603063014	0.014
mozavaptan	3	I24	1	0.2687413173752097	0.0
mycophenolate-mofetil	3	A12	1	-0.0050074654120489	0.511
mycophenolic-acid	3	L12	1	0.0576952344209812	0.095
n6022	3	A12	1	-0.0009148141513163	0.479
nafamostat	3	I18	1	0.0042003583696343	0.391
naftidrofuryl	3	A12	1	0.1471958464096193	0.005
naftopidil	4	G24	1	0.0185307054294151	0.431
nalbuphine	3	N06	1	-0.0703005640928349	0.96
naphazoline	3	L24	1	0.0267466429495024	0.305
naproxen	3	F24	1	-0.0133244993085321	0.688
naringenin	3	F06	1	0.0069751185584253	0.343
narlaprevir	3	K24	1	-0.0092592929593315	0.586
nateglinide	3	P24	1	0.1448293273600303	0.016
navitoclax	3	P24	1	0.0405917573549	0.319
nebivolol	3	D18	1	-0.020696316560583	0.671
nefiracetam	3	K18	1	-0.0090226598944397	0.463
nefopam	3	N18	1	0.0172210541627075	0.297
nelarabine	3	D06	1	0.0060443789728586	0.344
nemonapride	3	A12	1	-0.0128962823181504	0.586
nepafenac	3	A24	1	0.0275629883800287	0.329
neratinib	3	M24	1	0.1124170701808877	0.026
nesbuvir	3	P12	1	0.0444279059113866	0.151
netupitant	3	O12	1	0.002054034512317	0.474
nevirapine	3	A12	1	0.0157108098359745	0.339
niacin	3	M24	1	0.0494375508188459	0.13
nicaraven	3	O24	1	0.0179832152827498	0.344
nicardipine	3	E24	1	0.0882306435273985	0.055
nicergoline	2	I12	1	-0.0285932975916072	0.666
nicotinamide	3	D12	1	0.0112513340077907	0.299
nicotine	3	F18	1	-0.0239401491675375	0.635
niguldipine	3	N12	1	0.036556952330642	0.161
nikethamide	3	M18	1	-0.0294985391212554	0.707
nilotinib	3	C18	1	-0.065008853338536	0.959
nimesulide	2	J06	1	-0.0489720534680261	0.792
nimodipine	3	G24	1	0.0453444582045807	0.232
nintedanib	3	L06	1	0.0547540350886881	0.095
nisoxetine	3	I24	1	-0.0015290144765211	0.59
nitrendipine	3	G24	1	0.061054979251782	0.158
nizofenone	3	I06	1	0.0267101909657569	0.167
nms-1286937	3	I06	1	0.0252624656686916	0.172
norethindrone	3	G12	1	0.0918788570541793	0.016
norethisterone	3	N18	1	-0.0063328976025631	0.538
norfloxacin	3	O12	1	0.0283210186829363	0.25
norgestrel	3	M06	1	0.1536924095774088	0.002
nortriptyline	3	J12	1	-0.0393537600102143	0.823
noscapine	3	F24	1	0.0080854709458282	0.489
novobiocin	3	N06	1	0.0576172833022386	0.071
nsi-189	2	D24	1	0.0401355957390575	0.348
nutlin-3	3	A24	1	0.2895038412103232	0.0
nvp-dpp728	2	J24	1	0.030841865388219	0.375
nxy-059	3	E06	1	0.044096806413161	0.096
o6-benzylguanine	3	L18	1	0.0997201788299909	0.017
odanacatib	3	H24	1	0.0211856708052082	0.449
ofloxacin	3	N06	1	0.0408203487774557	0.133
oglemilast	3	B12	1	0.0351657627155088	0.192
olaparib	4	I12	1	0.0002343748504534	0.469
olmesartan	2	M12	1	0.0113329062358924	0.355
omecamtiv-mecarbil	3	O24	1	0.0517283953244459	0.136
omeprazole	3	B12	1	-0.0156748040441686	0.581
ondansetron	3	C18	1	-0.0388330331778957	0.788
oprozomib	3	O12	1	0.0716938763613836	0.051
orantinib	3	A18	1	0.0668916153802285	0.097
ore1001	3	L24	1	0.1391970077949703	0.017
org-9768	3	I18	1	0.004750193565789	0.383
orlistat	3	F18	1	0.0446404559167823	0.13
orphenadrine	3	H24	1	-0.0595087963281499	0.932
orteronel	4	E06	1	-0.014724701465881	0.58
oseltamivir-carboxylate	3	E06	1	0.0058088853935375	0.319
ostarine	3	N24	1	0.1294622139663378	0.009
otamixaban	3	G12	1	0.102791330340437	0.012
otilonium	3	M12	1	0.0040648626402792	0.371
ots167	3	O12	1	0.3283531924932362	0.0
oxandrolone	3	B18	1	-0.0019263199421259	0.465
oxaprozin	2	B24	1	0.1674451621488938	0.038
oxatomide	4	J06	1	-0.0045575050387357	0.406
oxfendazole	3	G24	1	0.0388693834343807	0.265
oxiconazole	3	C06	1	0.0410143403355793	0.148
oxiperomide	2	K24	1	0.1447123656461073	0.064
oxybenzone	3	J24	1	-0.0063915855904539	0.626
oxybuprocaine	3	N24	1	0.0182610037800462	0.369
oxybutynin	3	I24	1	0.0151275042687098	0.427
oxymetazoline	2	D18	1	-0.0605325546184474	0.863
oxypurinol	3	D18	1	0.0318506411659855	0.152
ozagrel	3	G06	1	-0.0265184690583954	0.654
pa-824	3	M06	1	-0.061097892100449	0.929
paclitaxel	3	H24	1	0.2043494018115414	0.007
palbociclib	3	A24	1	0.0213541024912667	0.38
palmitoylethanolamide	3	B24	1	0.2218647798754504	0.002
palomid-529	3	B24	1	0.1404052984650745	0.006
palonosetron	3	E18	1	-0.0195109956409833	0.621
palovarotene	3	I12	1	0.1628236810074419	0.003
papaverine	2	A18	1	-0.0442478458238446	0.728
paracetamol	3	J24	1	0.0546376032029383	0.157
paroxetine	3	D18	1	0.0068821513033895	0.346
pasireotide	3	N06	1	-0.0136281563565912	0.572
pazopanib	3	I06	1	0.0196363577187284	0.2
pazufloxacin	3	M12	1	-0.0182353505288009	0.622
pd123319	3	L18	1	0.0537831283807771	0.082
pd153035	3	E06	1	-0.0137296952322829	0.533
pelitinib	2	E06	1	0.0394656540781976	0.222
pemirolast	3	C12	1	-0.0320791275465037	0.743
penfluridol	2	P18	1	-0.0162306822709109	0.682
penicillin-v-potassium	2	P12	1	0.1275486089801573	0.066
pentamidine	3	G12	1	0.0652680199206273	0.051
pentoxifylline	3	G12	1	0.0740978673424179	0.039
perhexiline	3	D18	1	-0.0324623472511148	0.784
pf-02545920	3	K24	1	0.0284534682760479	0.27
pf-03084014	2	P24	1	0.0971393818443901	0.144
pf-03758309	3	K18	1	0.0382862366529078	0.149
pf-03814735	3	E06	1	0.020500032458925	0.207
pf-04136309	2	H24	1	-0.1194894696809109	0.978
pf-04447943	2	N24	1	0.0163464291401183	0.421
pf-04457845	3	P18	1	-0.004137238422207	0.649
pf-04620110	3	J12	1	0.0574330522911655	0.079
pf-04691502	3	N12	1	0.0132516551433052	0.319
ph-797804	3	H06	1	0.0190031062398683	0.256
pha-848125	3	J06	1	0.0200810419122354	0.23
phenazone	3	K24	1	0.034807752038454	0.216
phenformin	2	P18	1	0.017793213641064	0.478
phensuximide	3	M24	1	0.0321907532130573	0.217
phentermine	3	G12	1	0.0525154625780715	0.092
phentolamine	3	E24	1	0.0234201513651832	0.348
phenylacetylglutamine	3	I24	1	0.0574803058851867	0.155
phenylbutazone	3	K18	1	0.0233707273966489	0.197
phenylbutyrate	3	B18	1	-0.0289036558968159	0.726
phenylephrine	3	O24	1	0.0786152835080606	0.069
phenytoin	3	B24	1	0.0168858902996007	0.368
physostigmine	3	C06	1	-0.0267438017556728	0.757
pibenzimol	3	I06	1	0.0157183017372667	0.217
piclamilast	2	G24	1	-0.0400922634693387	0.838
picolinic-acid	4	E18	1	0.0185861134068683	0.219
picotamide	3	P18	1	0.0200048108671262	0.397
piketoprofen	3	N18	1	0.0127095759324337	0.346
pilaralisib	3	O18	1	0.0271284675649851	0.244
pilocarpine	3	E06	1	0.1036116831411372	0.012
pimavanserin	3	A24	1	-0.0093698561206802	0.636
pimecrolimus	3	B12	1	0.002266772628157	0.409
pimobendan	3	D12	1	-0.045786404255385	0.856
pimozide	4	F24	1	-0.0132640633911292	0.787
pinacidil	3	P06	1	-0.1077644162505229	0.999
pinaverium	3	L06	1	-0.0415960557121269	0.864
pinitol	3	E18	1	0.0947571362405515	0.028
pioglitazone	3	D18	1	-0.0197306234639529	0.659
piperidolate	3	O24	1	-0.0197888363496146	0.682
pirenoxine	3	L06	1	0.0519164734244067	0.102
pirenzepine	3	F24	1	0.0319056936398798	0.294
pirfenidone	3	M18	1	-0.0175288192829263	0.583
piribedil	3	N12	1	-0.0308335099560452	0.753
piroxicam	3	D24	1	-0.0176732361045	0.743
pitavastatin	3	A18	1	0.0269615155677245	0.251
pki-179	2	I06	1	-0.026989816936192	0.628
podophyllotoxin	3	N06	1	0.2780273598032179	0.0
pomalidomide	3	E18	1	0.1536904514517393	0.003
pramipexole	3	I12	1	0.0206681552008178	0.3
pranlukast	3	N24	1	0.0402814095353818	0.207
pravastatin	3	J24	1	0.09950586144039	0.038
prazosin	3	D24	1	0.0494536392641409	0.2
prednisone	3	C06	1	0.0226722711342682	0.254
preladenant	3	E12	1	-0.0711273731723168	0.977
primaquine	3	A24	1	0.1159504778137639	0.032
primidone	3	E06	1	-0.0391627137004394	0.788
pritelivir	3	A18	1	0.0415264953943057	0.17
probenecid	3	J12	1	0.0135845026614656	0.276
probucol	3	M18	1	0.1105499107923874	0.01
procainamide	2	F18	1	-0.0436625882402412	0.74
prochlorperazine	3	C06	1	0.1609798070658821	0.006
progesterone	3	O24	1	0.0384936296885961	0.184
proglumide	3	B12	1	0.1139057497742393	0.017
proguanil	3	G24	1	0.0066368960386237	0.536
propafenone	3	D24	1	0.0510970324858735	0.19
propentofylline	3	K06	1	0.00671850768732	0.323
propranolol	3	L06	1	-0.0209870106682925	0.676
protirelin	2	H24	1	0.006752760473511	0.531
protriptyline	3	L06	1	-0.0012322486017102	0.462
prx-08066	3	H06	1	0.0128405660263021	0.299
psi-6130	3	P18	1	-0.0111042524701905	0.705
pterostilbene	3	B12	1	-0.0173653364477522	0.606
pyrazinamide	3	J12	1	-0.0074402128003885	0.486
pyrazinoylguanidine	3	P18	1	0.0560583777993843	0.192
quercetin	3	P06	1	0.0243414340165625	0.446
quetiapine	3	E06	1	0.0674523546656633	0.046
quiflapon	3	M24	1	0.0469711107212003	0.145
quinapril	3	I18	1	0.0369405660178324	0.145
quinidine	3	M06	1	0.0066096379335447	0.344
quinidine	3	P06	1	0.0066096379335447	0.569
quizartinib	3	G06	1	-0.0384574958437226	0.785
r-428	3	L24	1	0.1495994308684315	0.011
r547	3	E06	1	0.1921823506982783	0.0
rabeprazole	3	M18	1	-0.0164378860770466	0.568
racecadotril	3	B24	1	0.0050746153699858	0.477
raclopride	3	B18	1	0.0922995705900139	0.042
radezolid	3	K06	1	0.1316519268393746	0.006
raf265	3	C06	1	-0.0008000790003203	0.489
raloxifene	3	H12	1	0.0465325859254996	0.085
raltegravir	4	N24	1	0.0434792497604912	0.116
ramatroban	3	D18	1	0.0724486735504511	0.036
ramelteon	3	I24	1	0.0895745995821633	0.061
ramipril	3	E24	1	0.0392580924257821	0.22
ranitidine	3	I12	1	0.0890343843091064	0.044
ranolazine	3	J24	1	-0.0377760955705376	0.902
rasagiline	2	H24	1	0.052800205494333	0.306
rebamipide	3	A24	1	0.0628433434550373	0.145
reboxetine	3	F24	1	0.0185930876306188	0.393
refametinib	3	F06	1	0.0175926480397385	0.271
regadenoson	2	M06	1	0.0837873172307752	0.109
regorafenib	3	F24	1	0.0072795095824111	0.496
relcovaptan	3	N06	1	0.0444172825902945	0.116
repaglinide	3	H12	1	0.0871580215457642	0.018
reparixin	2	E12	1	-0.0585884116628105	0.862
resatorvid	3	P24	1	0.0143982206661798	0.537
reserpine	3	L06	1	-0.044207016576358	0.881
resiquimod	3	K06	1	0.0750380787403323	0.038
resminostat	3	C12	1	0.2112210147150096	0.0
resveratrol	3	N24	1	0.0638686208180562	0.101
retapamulin	3	N12	1	-0.01314304258928	0.572
retigabine	3	H06	1	0.0680123764474624	0.049
rg-7388	3	C12	1	-0.0193655856248035	0.63
rg2833	4	L06	1	0.0233531603342443	0.19
rg4733	3	H06	1	0.0110171762343602	0.315
ribavirin	3	G24	1	-0.0040473163260515	0.629
rifabutin	3	G06	1	0.001055766491078	0.381
rifaximin	3	E24	1	0.112652097112205	0.019
rilmenidine	3	N24	1	0.1814998877036245	0.002
rilpivirine	2	H24	1	-0.1066571716853392	0.962
rimantadine	3	I18	1	-0.0161677240509609	0.645
rimcazole	3	J06	1	0.0872821232978974	0.027
rimexolone	3	D06	1	0.2607133973338112	0.0
rimonabant	3	H18	1	0.1226817302791104	0.001
riociguat	3	L12	1	0.0064777555533729	0.415
ripasudil	3	I06	1	0.089738127562047	0.029
risperidone	3	J06	1	0.059225219070664	0.072
ritodrine	3	E24	1	0.0133427864140609	0.417
rivaroxaban	3	P24	1	0.034924699851092	0.368
rizatriptan	2	G06	1	0.0301073847489436	0.261
ro-4987655	2	I12	1	0.0369569756901297	0.279
rociletinib	3	N18	1	0.0971539895965438	0.022
rocuronium	3	I18	1	0.0029030265760615	0.417
roflumilast	4	M24	1	0.0137583259354522	0.33
rolipram	3	O12	1	0.0794264277971836	0.035
romidepsin	3	P18	1	0.6666565104674507	0.0
ropinirole	3	C06	1	0.0127571837906322	0.332
roquinimex	4	P18	1	-0.0436014196156348	0.978
