compound	no_of_compounds	well	dose_recode	median_score	p_value
gsk256066	3	B24	1	0.0660800824058044	0.149
gsk2636771	3	K18	1	0.1074825015677753	0.073
guanabenz	3	E06	1	0.0122982145455133	0.6
guanadrel	3	J24	1	0.0028236981469905	0.772
guanethidine	3	D12	1	0.0120616769768372	0.63
gw842166	3	B12	1	0.031472256920568	0.434
halcinonide	3	C06	1	0.2430134636716933	0.0
haloperidol	3	N12	1	-0.0020117961212072	0.786
hc-030031	3	G12	1	0.0678096445022115	0.134
hesperidin	3	F18	1	0.0311618757130075	0.39
hexachlorophene	3	M24	1	0.1548836801865244	0.015
histamine	4	H18	1	0.030315481623767	0.419
homochlorcyclizine	3	J06	1	0.0650687192064285	0.202
homoharringtonine	3	L12	1	0.3481604419221399	0.0
honokiol	3	A24	1	0.0356407787677522	0.503
hydrocortisone	2	E24	1	0.1206219159635883	0.101
hydroxyurea	3	C18	1	-0.0021690470726152	0.781
hymecromone	3	E18	1	0.0977990566886782	0.048
hypericin	3	M18	1	0.0897189689735711	0.075
i-bet-762	3	A24	1	0.145443986579918	0.029
ib-meca	3	B12	1	0.0329107897425039	0.425
ibrutinib	3	G24	1	0.0219311537949824	0.525
ibudilast	3	E12	1	0.0233962412318815	0.49
ibuprofen	3	L18	1	0.0149836052952983	0.578
ibutamoren	3	C06	1	0.0052318894610179	0.706
ici-162846	3	M18	1	-0.0101758416107677	0.875
ici-185,282	3	J06	1	-0.0187638653142767	0.938
ici-192605	3	K24	1	0.0280995142385403	0.463
idalopirdine	3	N24	1	0.0869638490582412	0.092
idelalisib	3	I06	1	0.1213791839290559	0.041
idoxuridin	3	M18	1	0.0244412667382623	0.446
ifosfamide	3	P06	1	0.0662877517436049	0.299
iguratimod	3	O24	1	0.0262829343804738	0.488
ilomastat	3	D06	1	-0.0113741874353341	0.872
imatinib	3	A24	1	0.0432062748877024	0.418
imexon	3	N12	1	0.1920554100073087	0.003
imiloxan	3	M06	1	0.0021748022364999	0.711
imipramine	3	E06	1	-0.0072583672433985	0.831
imiquimod	2	E12	1	0.0088454375449132	0.636
indacaterol	3	E18	1	0.0730532219722013	0.112
indapamide	3	G06	1	0.0870426396643386	0.1
indibulin	3	G24	1	0.1181430520637965	0.039
indinavir	3	H12	1	0.0990312178100282	0.108
indiplon	3	I06	1	0.0666099988930677	0.146
indirubin	3	M12	1	0.0552599170659945	0.248
indobufen	3	E06	1	0.0156277130731041	0.556
indole	4	H24	1	0.0415005958401935	0.45
indoprofen	3	O18	1	0.0935317834338595	0.076
indoramin	2	I24	1	0.0960584476951226	0.169
ingenol-mebutate	3	D24	1	0.4349004198742463	0.0
iniparib	3	P06	1	0.0929467427855694	0.165
inosine	3	J24	1	0.0293410288527583	0.453
inositol	3	P06	1	0.0006471103587421	0.86
iowh032	3	L24	1	0.059383119317547	0.152
ipratropium	2	L18	1	0.0810979879580386	0.162
ipriflavone	3	E18	1	0.008817612997493	0.624
irinotecan	3	C18	1	0.0813018200232693	0.116
isbufylline	3	I24	1	0.0270091499037696	0.483
isoconazole	3	E06	1	0.0976446560185982	0.07
isofloxythepin	3	P12	1	0.0398574741343323	0.341
isosorbide	3	F06	1	0.0663474413202289	0.139
isradipine	3	D06	1	0.0426515128231632	0.25
istaroxime	3	K18	1	0.1015914066405477	0.086
itopride	3	M12	1	0.0576656569247849	0.228
ivabradine	3	B24	1	0.0337420253948296	0.365
ivacaftor	3	F24	1	0.0912081319652694	0.101
ivermectin	3	J24	1	0.0798383220049463	0.112
ixabepilone	3	B12	1	0.0002594447839828	0.809
josamycin	3	D06	1	0.0480299569171709	0.213
kakonein	3	O24	1	0.1340708364586002	0.027
kbg	4	B24	1	0.0738378283705471	0.065
kd-023	3	L24	1	0.0497872109927751	0.215
kd025	3	C18	1	0.0199216881717472	0.49
ketoconazole	3	L24	1	0.064591411242553	0.132
ketoprofen	3	O18	1	0.1536593885513072	0.008
ketorolac	3	H12	1	0.0069311144102716	0.798
ketotifen	3	C18	1	-0.0350267310566819	0.975
kpt-330	3	E18	1	0.0902562180010462	0.062
kw-2449	3	K24	1	0.1586248934189046	0.009
kw-2478	3	J06	1	0.0402585722823387	0.343
kx2-391	3	F24	1	0.0288836150041309	0.508
l-citrulline	3	B24	1	0.2066455140421972	0.002
l-ergothioneine	3	P06	1	0.1400639326626495	0.044
l-name	3	G06	1	0.017006000116995	0.52
labetalol	3	N18	1	0.0795953550718927	0.126
lacitol	3	K18	1	0.0909213202565464	0.106
lacosamide	3	C06	1	-0.0027415040612651	0.8
lafutidine	3	P24	1	-0.0141187983509632	0.94
lamivudine	4	N12	1	0.0755347210226254	0.054
lamotrigine	3	E12	1	0.1873600771407071	0.0
lapatinib	3	D12	1	0.0044281209000134	0.731
lasalocid	3	P06	1	0.5412710504116479	0.0
latanoprost	3	N06	1	0.1765129486305874	0.003
lcl-161	3	D06	1	0.0263408161167499	0.391
ledipasvir	3	E24	1	-0.0049044355293558	0.786
leflunomide	2	M24	1	0.0706870014747269	0.231
lenalidomide	3	N06	1	0.0435904417664098	0.248
lenvatinib	3	G06	1	0.1741029300838006	0.011
lerisetron	3	E18	1	0.1106349607566368	0.033
lersivirine	4	P12	1	0.0008951850656953	0.867
lestaurtinib	3	G06	1	0.1511079972393577	0.02
letermovir	2	L12	1	0.2165976555592369	0.013
levalbuterol	3	L12	1	0.0590829659464698	0.231
levamisole	3	O24	1	0.0592397520298295	0.199
levcromakalim	3	G06	1	0.0504941294894802	0.239
levetiracetam	3	P12	1	0.1103945394067499	0.039
levobunolol	3	C18	1	0.0547190418813487	0.229
levocabastine	3	H24	1	0.1464546728587134	0.044
levocetirizine	3	O24	1	0.0872495580672877	0.097
levofloxacin	3	H24	1	0.0812434644956994	0.192
levomequitazine	3	N06	1	0.0888680210138099	0.072
levonorgestrel	3	G06	1	0.0495183896952274	0.246
levosimendan	4	N18	1	0.0196477213771672	0.521
levothyroxine	3	H06	1	-0.0017271301604622	0.81
lgx818	3	A24	1	0.1662884737804906	0.015
licochalcone-a	3	D12	1	-0.0074313871588583	0.859
lidamidine	3	D24	1	0.0375226568683186	0.329
lidocaine	3	F18	1	0.0987457413932219	0.073
lidoflazine	3	H06	1	0.0119450385131898	0.612
linezolid	3	M24	1	0.0863026413472764	0.071
linifanib	3	N18	1	0.0128059517026826	0.634
linopirdine	3	K18	1	0.0550531291838629	0.262
linsidomine	3	P12	1	0.1247595166756879	0.022
linsitinib	3	F18	1	0.1160005690347291	0.049
liranaftate	3	N24	1	0.0041310005250731	0.72
lisinopril	3	A18	1	0.0213223781124163	0.54
lisofylline	3	E18	1	0.055412904330193	0.185
lobenzarit	3	B18	1	0.0397160540836755	0.297
lodoxamide	3	K18	1	-0.0146745033770021	0.942
lofexidine	4	M12	1	0.0458235462541936	0.263
lomeguatrib	3	H12	1	0.1311821612623152	0.032
lomerizine	3	F18	1	0.06797502295542	0.161
lomitapide	3	C18	1	0.1214796601884909	0.035
lonafarnib	3	P18	1	0.0810025742561754	0.168
lonidamine	2	N12	1	0.0952076057678152	0.132
loperamide	3	O18	1	0.0272459335344174	0.399
lopinavir	3	P12	1	0.0672360310576874	0.152
loratadine	3	G12	1	0.1579806115852374	0.006
lorazepam	3	B12	1	0.0135545947931546	0.654
lorcaserin	3	K18	1	0.0002039013948989	0.854
lorglumide	3	F18	1	-0.0037538829136229	0.808
losmapimod	3	D06	1	0.0397750364678645	0.273
loxoprofen	3	N12	1	-0.0089476801037667	0.858
lucitanib	3	B18	1	-0.0140576392227682	0.87
luliconazole	3	L12	1	-0.0395618578908932	0.993
lupanine	3	D06	1	0.0741071802848589	0.099
lurasidone	3	A18	1	-0.0825210394374394	0.994
lx1031	3	D24	1	0.10493011923228	0.017
ly215490	3	P12	1	0.0471974043244727	0.275
ly2228820	3	G06	1	0.1294076287112643	0.042
ly2334737	3	D24	1	0.0224907681977709	0.489
ly2784544	3	M24	1	0.1712791361645244	0.011
ly2811376	3	F18	1	0.034779118723696	0.352
ly2874455	3	J12	1	0.0512091056120105	0.288
ly2886721	3	N18	1	0.0118379284897006	0.643
macitentan	3	P06	1	-0.0797672398045314	0.995
malotilate	3	P18	1	0.0951390842728509	0.11
manumycin-a	3	M12	1	0.0167154813759496	0.585
maprotiline	3	N24	1	0.1174693232297168	0.031
maraviroc	3	C06	1	-0.0389364381979617	0.985
maribavir	3	G12	1	0.0747590526633731	0.116
marimastat	3	F18	1	0.0191062049171676	0.527
masitinib	3	N12	1	0.0592415013258705	0.187
masoprocol	3	G06	1	0.0511698068774476	0.236
maxacalcitol	3	D06	1	0.0071589969711307	0.65
mazindol	3	D18	1	0.0256936929541906	0.397
mbx-2982	3	L12	1	-0.0153085835416697	0.927
mcpp	2	G12	1	0.1559144421824866	0.05
mebendazole	3	I06	1	0.0102626505325493	0.672
mecamylamine	3	E06	1	0.0354965081095488	0.349
meclofenamic-acid	3	P06	1	0.0341414802698325	0.548
meclozine	3	E06	1	0.2160143304232381	0.001
medroxyprogesterone-acetate	3	P12	1	0.2087352943422719	0.0
medrysone	3	F06	1	0.0635848919331871	0.157
meglitinide	3	B24	1	-0.0122912869165226	0.853
meisoindigo	3	K06	1	0.1670856634798243	0.011
mek162	3	E18	1	0.2109336428458532	0.002
melatonin	3	J12	1	0.2075788532740043	0.001
meloxicam	3	C06	1	0.0432347042722197	0.255
melperone	3	C18	1	0.0648761305030025	0.173
menadione	3	M12	1	0.0019440729933862	0.773
mepacrine	3	L06	1	0.0704355932240087	0.153
mepazine	3	H06	1	0.0564264166254297	0.174
mephentermine	3	O12	1	-0.014989231953504	0.906
mepivacaine	4	P06	1	0.0878435373456304	0.146
mepyramine	3	I18	1	0.0972740754980212	0.066
merbarone	3	I24	1	0.1114266705719499	0.039
mericitabine	3	G12	1	0.0275235460906612	0.442
merimepodib	3	H12	1	0.0876519644535955	0.147
mestranol	3	K24	1	0.0071732953122466	0.694
mesulergine	3	C12	1	0.0644484785385537	0.129
metamizole	2	J12	1	0.0225430290496377	0.571
metatinib	3	P18	1	0.1343913595352193	0.034
metenkephalin	3	N12	1	0.130257846479122	0.017
metergoline	3	I24	1	0.1226468614970929	0.027
metformin	2	P18	1	-0.0277266338410663	0.932
methazolamide	3	G24	1	0.0678509902820727	0.181
methimazole	3	J24	1	0.0436370436033642	0.31
methiopril	3	K18	1	0.0431525671642445	0.373
methocarbamol	3	C06	1	0.0704864575507317	0.099
methoxsalen	3	E24	1	0.0142302793665865	0.587
methyldopa	3	M24	1	0.0276095953788345	0.424
methylnaltrexone	3	J06	1	0.024642837999098	0.536
methylprednisolone	3	H06	1	0.169262855488547	0.004
metixene	3	I06	1	0.1045001810084236	0.061
metoclopramide	3	I24	1	0.0766547243324811	0.124
metolazone	3	M18	1	0.0052837404232561	0.677
metoprolol	3	A18	1	0.0130591810544935	0.618
mf-101	3	H06	1	0.0036521656550881	0.743
mianserin	3	C12	1	0.0859434683007257	0.067
mibampator	3	N06	1	0.0310680073865232	0.35
mibefradil	3	I12	1	0.0852405288958988	0.203
miconazole	3	E24	1	0.0528446495507098	0.25
midodrine	3	O12	1	0.0188966181467759	0.574
midostaurin	3	I06	1	0.0834402518488132	0.103
mifobate	3	N18	1	-0.0427859194689179	0.98
miglitol	3	E18	1	0.0072563010564359	0.641
milacemide	3	G24	1	0.1327233066904445	0.018
milnacipran	3	O12	1	0.0172217342555149	0.591
milrinone	3	O18	1	0.0926934248079333	0.077
minaprine	3	K24	1	0.0307217974700868	0.442
minoxidil	3	L12	1	0.0515130670779777	0.288
mirodenafil	3	G24	1	-0.0029366885946088	0.794
mirtazapine	3	I18	1	0.0632677646896973	0.175
mitomycin-c	3	I12	1	0.1122958937991911	0.13
mk-0752	3	B18	1	0.0224521877065973	0.453
mk-0773	3	E18	1	0.0345409627207756	0.317
mk-0812	3	I24	1	0.0512121054121764	0.259
mk-0893	3	G06	1	0.0158809523734447	0.541
mk-2461	3	D24	1	0.090247998337278	0.038
mk-3207	3	N24	1	0.0048222013449632	0.714
mk-8033	2	J12	1	0.1933440467662362	0.042
mk-8245	3	N12	1	0.1250717020125819	0.017
mln0128	3	L06	1	0.4073252202524833	0.0
mln2480	3	N18	1	-0.0013009784689407	0.778
mln9708	3	N12	1	0.0129190628271356	0.576
moclobemide	3	M12	1	-0.0128319095431129	0.894
molindone	3	P12	1	0.1217491838925935	0.028
molsidomine	3	P06	1	0.115858231640209	0.09
moxidectin	3	N18	1	0.1045722828803763	0.073
moxifloxacin	3	N18	1	0.0388212399795412	0.357
moxisylyte	3	M24	1	0.1748553605153924	0.011
mozavaptan	3	I24	1	0.137573762097652	0.014
mycophenolate-mofetil	3	A12	1	0.0173316716331817	0.575
mycophenolic-acid	3	L12	1	0.1170239604922389	0.049
n6022	3	A12	1	0.0426184746264408	0.294
nafamostat	3	I18	1	0.0540924967249787	0.227
naftidrofuryl	3	A12	1	0.0871470323999401	0.081
naftopidil	4	G24	1	0.0256648888589718	0.549
nalbuphine	3	N06	1	-0.0015601853755923	0.747
naphazoline	3	L24	1	0.0739697326674923	0.097
naproxen	3	F24	1	0.0436705975519055	0.35
naringenin	3	F06	1	0.0299690477358577	0.369
narlaprevir	3	K24	1	0.0719615891103782	0.152
nateglinide	3	P24	1	0.1234438860500347	0.027
navitoclax	3	P24	1	0.0763477019385589	0.158
nebivolol	3	D18	1	0.0152904475198838	0.541
nefiracetam	3	K18	1	0.0290107120747702	0.553
nefopam	3	N18	1	0.0358716752641499	0.377
nelarabine	3	D06	1	0.078357048197603	0.083
nemonapride	3	A12	1	0.037343016960989	0.334
nepafenac	3	A24	1	0.0546559996033606	0.301
neratinib	3	M24	1	0.1514850359556417	0.016
nesbuvir	3	P12	1	0.1203524580038518	0.029
netupitant	3	O12	1	0.066614723520685	0.159
nevirapine	3	A12	1	0.0246948006669632	0.478
niacin	3	M24	1	0.02995294626793	0.397
nicaraven	3	O24	1	0.0522741773509979	0.245
nicardipine	3	E24	1	0.0983956195505704	0.067
nicergoline	2	I12	1	0.0371587040372688	0.5
nicotinamide	3	D12	1	0.0369651877871816	0.383
nicotine	3	F18	1	0.0233986024428387	0.47
niguldipine	3	N12	1	0.0255372734012967	0.444
nikethamide	3	M18	1	0.0503550240631116	0.236
nilotinib	3	C18	1	0.0049622720376451	0.688
nimesulide	2	J06	1	-0.0021170292883527	0.739
nimodipine	3	G24	1	0.0154096160766947	0.602
nintedanib	3	L06	1	0.0904993162219156	0.076
nisoxetine	3	I24	1	0.0500164365556967	0.264
nitrendipine	3	G24	1	0.0812480089120802	0.139
nizofenone	3	I06	1	0.101148155455909	0.064
nms-1286937	3	I06	1	0.102572979662601	0.063
norethindrone	3	G12	1	0.0893910353703326	0.066
norethisterone	3	N18	1	-0.016249543553124	0.888
norfloxacin	3	O12	1	0.0684053747116486	0.157
norgestrel	3	M06	1	0.0880908069927307	0.102
nortriptyline	3	J12	1	0.0364583413076079	0.402
noscapine	3	F24	1	0.0632044684020821	0.225
novobiocin	3	N06	1	0.093028848322983	0.069
nsi-189	2	D24	1	0.1036987323863528	0.106
nutlin-3	3	A24	1	0.1953079620855577	0.005
nvp-dpp728	2	J24	1	0.1061406633537418	0.123
nxy-059	3	E06	1	0.092840777533915	0.076
o6-benzylguanine	3	L18	1	0.1549981267648134	0.011
odanacatib	3	H24	1	0.0569625341742638	0.325
ofloxacin	3	N06	1	0.0454160084651287	0.237
oglemilast	3	B12	1	0.1026286664763194	0.089
olaparib	4	I12	1	0.0552645691261135	0.324
olmesartan	2	M12	1	0.0341318239520921	0.424
omecamtiv-mecarbil	3	O24	1	0.0347695430905585	0.412
omeprazole	3	B12	1	0.0576884202774833	0.247
ondansetron	3	C18	1	0.0098185859744816	0.607
oprozomib	3	O12	1	0.1161852443788638	0.035
orantinib	3	A18	1	0.1142944946578352	0.047
ore1001	3	L24	1	0.1202608581575562	0.02
org-9768	3	I18	1	0.0191413669474338	0.617
orlistat	3	F18	1	0.0448035889273601	0.287
orphenadrine	3	H24	1	-0.1081103437919448	0.998
orteronel	4	E06	1	0.0709579633888846	0.087
oseltamivir-carboxylate	3	E06	1	0.0785470119505783	0.119
ostarine	3	N24	1	0.1438414316184816	0.012
otamixaban	3	G12	1	0.1289940604594572	0.021
otilonium	3	M12	1	0.0268248564397903	0.463
ots167	3	O12	1	0.3331278630199136	0.0
oxandrolone	3	B18	1	0.0376697914720228	0.309
oxaprozin	2	B24	1	0.1694336077838846	0.041
oxatomide	4	J06	1	0.0453626805109985	0.263
oxfendazole	3	G24	1	0.0506619623300568	0.269
oxiconazole	3	C06	1	0.0191021773830976	0.496
oxiperomide	2	K24	1	0.1968971460812775	0.038
oxybenzone	3	J24	1	0.0145727706174955	0.63
oxybuprocaine	3	N24	1	0.0425862947740849	0.322
oxybutynin	3	I24	1	0.0552887477918664	0.222
oxymetazoline	2	D18	1	-0.0129073571518126	0.772
oxypurinol	3	D18	1	0.0643012494544142	0.15
ozagrel	3	G06	1	-0.0684332411146986	0.991
pa-824	3	M06	1	0.0908854407277953	0.094
paclitaxel	3	H24	1	0.2144257885737492	0.01
palbociclib	3	A24	1	-0.0627207429383746	0.994
palmitoylethanolamide	3	B24	1	0.2271894712931951	0.002
palomid-529	3	B24	1	0.1303107402976685	0.012
palonosetron	3	E18	1	0.019038615041163	0.48
palovarotene	3	I12	1	0.2285852304273607	0.003
papaverine	2	A18	1	0.0143000715161454	0.553
paracetamol	3	J24	1	0.0371270439362759	0.368
paroxetine	3	D18	1	-0.0309512182282899	0.971
pasireotide	3	N06	1	0.0335812378568029	0.331
pazopanib	3	I06	1	0.0762685335630277	0.118
pazufloxacin	3	M12	1	0.0233259035880429	0.512
pd123319	3	L18	1	0.0822306614952173	0.069
pd153035	3	E06	1	0.0360087125727634	0.343
pelitinib	2	E06	1	0.0711804639115929	0.226
pemirolast	3	C12	1	0.0304555337510078	0.337
penfluridol	2	P18	1	-0.0417120210020437	0.966
penicillin-v-potassium	2	P12	1	0.0507367569534903	0.297
pentamidine	3	G12	1	0.0463507350129143	0.268
pentoxifylline	3	G12	1	0.0411682149000462	0.309
perhexiline	3	D18	1	-0.0117872953423446	0.849
pf-02545920	3	K24	1	0.0385746775065933	0.37
pf-03084014	2	P24	1	0.11059942573605	0.128
pf-03758309	3	K18	1	0.0845902217304703	0.126
pf-03814735	3	E06	1	0.0733598320469461	0.129
pf-04136309	2	H24	1	0.0119044271128916	0.69
pf-04447943	2	N24	1	0.0589291056644072	0.274
pf-04457845	3	P18	1	-0.003483811220819	0.921
pf-04620110	3	J12	1	-0.0075458217528651	0.875
pf-04691502	3	N12	1	0.0275365533647494	0.408
ph-797804	3	H06	1	0.090690536060052	0.07
pha-848125	3	J06	1	0.0349852871832518	0.418
phenazone	3	K24	1	0.0647858124362607	0.191
phenformin	2	P18	1	0.0128210342556224	0.699
phensuximide	3	M24	1	0.0504145211196147	0.236
phentermine	3	G12	1	0.1372120483643295	0.012
phentolamine	3	E24	1	0.0865335925362486	0.098
phenylacetylglutamine	3	I24	1	-0.0037886139881484	0.816
phenylbutazone	3	K18	1	0.0629735387604333	0.227
phenylbutyrate	3	B18	1	-0.0573517065059134	0.997
phenylephrine	3	O24	1	0.1020081749172537	0.056
phenytoin	3	B24	1	0.0419584291774678	0.298
physostigmine	3	C06	1	-0.002010719387868	0.795
pibenzimol	3	I06	1	0.0421650434686439	0.322
piclamilast	2	G24	1	0.0299854377325597	0.473
picolinic-acid	4	E18	1	0.0521285409701913	0.133
picotamide	3	P18	1	0.0414204868773297	0.462
piketoprofen	3	N18	1	0.0433820448998921	0.321
pilaralisib	3	O18	1	0.064392859714022	0.163
pilocarpine	3	E06	1	0.1210927871939175	0.033
pimavanserin	3	A24	1	0.048744008279917	0.36
pimecrolimus	3	B12	1	0.0638513350222162	0.228
pimobendan	3	D12	1	-0.0087108912873545	0.876
pimozide	4	F24	1	0.0453222068503504	0.327
pinacidil	3	P06	1	-0.0797495178928981	0.995
pinaverium	3	L06	1	0.0409651357872042	0.321
pinitol	3	E18	1	0.0824387299198053	0.087
pioglitazone	3	D18	1	0.0041890298109211	0.675
piperidolate	3	O24	1	0.0234013907730439	0.516
pirenoxine	3	L06	1	0.0745490696824642	0.14
pirenzepine	3	F24	1	0.0539344554959481	0.281
pirfenidone	3	M18	1	0.0726756519331769	0.133
piribedil	3	N12	1	0.0247162301577542	0.459
piroxicam	3	D24	1	-0.018062816429668	0.902
pitavastatin	3	A18	1	0.0792486100858297	0.123
pki-179	2	I06	1	0.0217097594300633	0.535
podophyllotoxin	3	N06	1	0.2901780783705577	0.0
pomalidomide	3	E18	1	0.0265812958068114	0.4
pramipexole	3	I12	1	0.0453597464927678	0.441
pranlukast	3	N24	1	0.0928294385352562	0.081
pravastatin	3	J24	1	0.0869885516567475	0.084
prazosin	3	D24	1	0.0554658422274679	0.181
prednisone	3	C06	1	0.0339563539877781	0.32
preladenant	3	E12	1	0.0042671531042044	0.726
primaquine	3	A24	1	0.1089247975893201	0.075
primidone	3	E06	1	-0.0101997076444991	0.876
pritelivir	3	A18	1	0.0510572687935611	0.267
probenecid	3	J12	1	0.0967112345839083	0.072
probucol	3	M18	1	0.0520575622712587	0.233
procainamide	2	F18	1	0.0138464618781049	0.602
prochlorperazine	3	C06	1	0.2079960355658018	0.0
progesterone	3	O24	1	0.0263768719045965	0.488
proglumide	3	B12	1	0.1605869320767649	0.016
proguanil	3	G24	1	0.0253414004269622	0.494
propafenone	3	D24	1	0.0742297347726683	0.082
propentofylline	3	K06	1	0.0144120221835791	0.609
propranolol	3	L06	1	0.028991351801221	0.424
protirelin	2	H24	1	0.043196334102832	0.478
protriptyline	3	L06	1	-0.0128394819874132	0.898
prx-08066	3	H06	1	0.0228701564205186	0.461
psi-6130	3	P18	1	0.0340241926134544	0.556
pterostilbene	3	B12	1	0.0054466957918656	0.757
pyrazinamide	3	J12	1	0.0102190402083401	0.709
pyrazinoylguanidine	3	P18	1	0.085227361390901	0.147
quercetin	3	P06	1	0.1186923277099854	0.078
quetiapine	3	E06	1	0.0210780512368272	0.489
quiflapon	3	M24	1	0.0984709933358723	0.052
quinapril	3	I18	1	0.09356106404271	0.069
quinidine	3	M06	1	0.0468323935956318	0.278
quinidine	3	P06	1	0.0468323935956318	0.445
quizartinib	3	G06	1	-0.0499289665582392	0.984
r-428	3	L24	1	-0.0146591580641733	0.871
r547	3	E06	1	0.0773687302658785	0.121
rabeprazole	3	M18	1	0.0340177452103932	0.35
racecadotril	3	B24	1	0.0302911445631097	0.391
raclopride	3	B18	1	0.1452583356364701	0.019
radezolid	3	K06	1	0.1795574505083066	0.005
raf265	3	C06	1	0.0546291767115105	0.174
raloxifene	3	H12	1	0.0529114973619198	0.322
raltegravir	4	N24	1	0.0278261447263933	0.414
ramatroban	3	D18	1	0.1091505054211784	0.036
ramelteon	3	I24	1	0.0483133335012974	0.273
ramipril	3	E24	1	0.0311200152850673	0.42
ranitidine	3	I12	1	0.0134013168984959	0.742
ranolazine	3	J24	1	0.0425821301194123	0.329
rasagiline	2	H24	1	0.049159077347698	0.45
rebamipide	3	A24	1	0.0284895070584277	0.598
reboxetine	3	F24	1	-0.0041363455859005	0.834
refametinib	3	F06	1	0.0943228436271006	0.076
regadenoson	2	M06	1	0.1242688329631294	0.105
regorafenib	3	F24	1	0.0149359237945609	0.645
relcovaptan	3	N06	1	0.0283502839761812	0.378
repaglinide	3	H12	1	0.1451707504669109	0.018
reparixin	2	E12	1	0.023203015069428	0.528
resatorvid	3	P24	1	0.0241858273404205	0.63
reserpine	3	L06	1	0.0292865359264418	0.421
resiquimod	3	K06	1	0.1858339336495018	0.004
resminostat	3	C12	1	0.1097571664595399	0.024
resveratrol	3	N24	1	0.0724201979589052	0.139
retapamulin	3	N12	1	-0.0207346178077684	0.935
retigabine	3	H06	1	0.1106373382882043	0.044
rg-7388	3	C12	1	0.0331606614418725	0.312
rg2833	4	L06	1	0.0640347950128181	0.128
rg4733	3	H06	1	0.0339071107690634	0.348
ribavirin	3	G24	1	0.0343347806017079	0.408
rifabutin	3	G06	1	-0.0145130138376171	0.891
rifaximin	3	E24	1	0.1401328865956692	0.017
rilmenidine	3	N24	1	0.0634169751776365	0.171
rilpivirine	2	H24	1	-0.0214574455140489	0.867
rimantadine	3	I18	1	0.0439792843435657	0.306
rimcazole	3	J06	1	0.0714675238426716	0.165
rimexolone	3	D06	1	0.2726422461642134	0.0
rimonabant	3	H18	1	0.0404715144672888	0.294
riociguat	3	L12	1	0.0611774582320058	0.224
ripasudil	3	I06	1	-0.0059350520602461	0.836
risperidone	3	J06	1	-0.0083131103182096	0.883
ritodrine	3	E24	1	0.0150217829691893	0.576
rivaroxaban	3	P24	1	0.0775290936495788	0.156
rizatriptan	2	G06	1	0.0668495412052459	0.264
ro-4987655	2	I12	1	0.0735859691143181	0.316
rociletinib	3	N18	1	-0.0223751986748681	0.928
rocuronium	3	I18	1	0.0129119896948314	0.696
roflumilast	4	M24	1	0.0623657511800077	0.104
rolipram	3	O12	1	0.0474361037783248	0.296
romidepsin	3	P18	1	0.6771850992346794	0.0
ropinirole	3	C06	1	0.026494794058237	0.413
roquinimex	4	P18	1	0.0024482196748274	0.942
roscovitine	3	O12	1	0.0441481338039829	0.317
rosiglitazone	3	P12	1	0.065513402901192	0.157
rosuvastatin	3	H18	1	-0.038864172156203	0.981
